"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Ravi Kumar Badoniya";"IND";"0";"Others";"33";"3397000";"0";"No";"BIAORA";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Ritik Yadav";"BSP";"0";"Graduate";"28";"4371000";"1190000";"No";"BIAORA";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Uday Singh Jatav";"Aazad Samaj Party (Kanshi Ram)";" 1";"Graduate";"31";"1650000";"0";"No";"BIAORA";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Hajarilal Dangi";"BJP";"0";"12th Pass";"71";"49090000";"2217482";"Yes";"KHILCHIPUR";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Dineshchandra Jharnya";"BSP";"0";"10th Pass";"38";"1730000";"0";"No";"KHILCHIPUR";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Kailash Dhannalal Verma";"IND";"0";"8th Pass";"40";"269000";"0";"No";"KHILCHIPUR";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Priyavrat Singh";"INC";"0";"12th Pass";"45";"105259397";"6810662";"No";"KHILCHIPUR";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Radheshyam";"Bhartiya Shakti Chetna Party";"0";"Literate";"51";"1521000";"0";"No";"KHILCHIPUR";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Mohan Sharma";"BJP";" 1";"Graduate";"66";"12615231";"2450000";"Yes";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Badreelal Patel";"BSP";"0";"Illiterate";"68";"795000";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Bharat Singh Meena";"Aazad Samaj Party (Kanshi Ram)";"0";"10th Pass";"43";"1980844";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"D.K. Kushwah";"IND";"0";"10th Pass";"50";"1072049";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Durgaprasad Bhilala";"IND";"0";"10th Pass";"40";"40000";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Girish Bhanda";"INC";" 3";"Graduate";"57";"58247107";"4864274";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Hemant Sharma";"AAP";" 1";"Graduate";"31";"31724000";"133000";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Moha";"IND";"0";"Literate";"44";"254961";"1025000";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Prem Singh Pariha";"Bhartiya Shakti Chetna Party";"0";"Literate";"55";"1929200";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Radhe Shyam";"IND";"0";"8th Pass";"43";"321800";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Vishal So";"IND";"0";"Graduate Professional";"27";"325500";"0";"No";"NARSINGHGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Amar Singh Yadav";"BJP";"0";"12th Pass";"50";"54275671";"7814109";"Yes";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Bapu Singh Tanwa";"INC";"0";"Graduate";"49";"32637195";"4632817";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Deepak Mewad";"IND";"0";"8th Pass";"29";"199444";"10248";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Inder Singh Verma";"BSP";" 1";"Graduate Professional";"48";"10230000";"50000";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Kailashnaraya";"IND";"0";"8th Pass";"69";"12420000";"209000";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"M. Ilyas";"IND";"0";"12th Pass";"39";"2374200";"0";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Ratan Singh Kodkya";"IND";"0";"Graduate";"52";"74875000";"1050000";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Satish Kumar Bhartiya";"Aazad Samaj Party (Kanshi Ram)";"0";"8th Pass";"32";"1060000";"0";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Tiwa";"IND";"0";"5th Pass";"36";"332515";"0";"No";"RAJGARH";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Gotam Tetwal";"BJP";" 1";"Graduate";"60";"8964900";"0";"Yes";"SARANGPUR (SC)";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Dev Verma";"BSP";"0";"Post Graduate";"32";"1490000";"500000";"No";"SARANGPUR (SC)";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Jagdish Ahirwa";"SP";"0";"10th Pass";"44";"705000";"0";"No";"SARANGPUR (SC)";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Kala Mahesh Malviya";"INC";"0";"Literate";"51";"7316406";"0";"No";"SARANGPUR (SC)";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Lakhan Mandal";"IND";"0";"8th Pass";"28";"30000";"0";"No";"SARANGPUR (SC)";"MADHYA PRADESH";"RAJGARH";"2023";"Madhya Pradesh";"No Comment"
"Dr. Chintamani Malviya";"BJP";" 1";"Doctorate";"53";"298710595";"14760655";"Yes";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Govardhan Parma";"Aazad Samaj Party (Kanshi Ram)";" 2";"5th Pass";"39";"1216554";"200000";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Kishor Malviya";"IND";"0";"Literate";"32";"201000";"0";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Laxman Chandravansh";"IND";"0";"8th Pass";"30";"410000";"0";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Manoj Chawla";"INC";" 3";"Graduate Professional";"42";"4549899";"44066";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Nagulal";"IND";"0";"Literate";"57";"4800000";"200000";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Prahalad Verma";"IND";" 1";"Graduate";"72";"125000";"0";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Premchandra Guddu";"IND";" 5";"5th Pass";"63";"1499237189";"24310654";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Pushpendra Surywanshi Hatpipliya";"Peoples Party of India (Democratic)";"0";"12th Pass";"32";"31790";"200000";"No";"ALOT (SC)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Rajendra Pandey Alias Raju Bhaiya";"BJP";"0";"Post Graduate";"62";"32142904";"2642454";"Yes";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Dashrath Sai Aanjana";"BSP";"0";"12th Pass";"42";"1239001";"0";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Dilavar Kha";"Aazad Samaj Party (Kanshi Ram)";" 3";"Post Graduate";"57";"103750417";"365802";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Jeevan Singh Sherpu";"IND";" 5";"10th Pass";"33";"18589616";"740792";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Mohan Pariha";"IND";" 7";"5th Pass";"42";"50000";"0";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Rameshwar Dab";"IND";"0";"10th Pass";"41";"413837";"0";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Vijay Singh Yadav";"Bhartiya Swarnim Yug Party";" 1";"Post Graduate";"40";"1643015";"0";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Virendra Singh Solank";"INC";" 6";"Graduate Professional";"46";"26224249";"806102";"No";"JAORA";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Chetanya Kasyap";"BJP";"0";"12th Pass";"64";"2960831000";"201700000";"Yes";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Aafreen Bee Advocat";"SP";"0";"Post Graduate";"30";"554351";"0";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Advocate Jahirudd";"BSP";"0";"Graduate Professional";"32";"2476400";"550000";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Arun Rao";"IND";"0";"10th Pass";"67";"267249";"1000000";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Mohammad Jafa";"United National Party";"0";"5th Pass";"48";"107000";"60000";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Mohansingh Solank";"IND";"0";"10th Pass";"62";"922000";"0";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Paras Dada";"INC";"0";"Post Graduate";"69";"32819744";"2500000";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Vijay Singh Yadav";"Bhartiya Swarnim Yug Party";" 1";"Post Graduate";"40";"1643015";"0";"No";"RATLAM CITY";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Mathura Lal Damar";"BJP";"0";"5th Pass";"68";"17941944";"2891950";"Yes";"RATLAM RURAL (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Dr. Abhay Oh";"IND";" 4";"Graduate Professional";"48";"41365846";"12053856";"No";"RATLAM RURAL (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Laxman Singh Dindo";"INC";"0";"Graduate";"46";"7017176";"806761";"No";"RATLAM RURAL (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Nanalal Kharad";"IND";" 1";"Illiterate";"57";"4492000";"650000";"No";"RATLAM RURAL (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Sanjay Bhabha";"BSP";"0";"8th Pass";"28";"220000";"0";"No";"RATLAM RURAL (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Kamleshwar Dodiyar";"Bharat Adivasi Party";" 15";"Graduate Professional";"33";"1832938";"1070000";"Yes";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Bhuri Singad";"SP";"0";"Literate";"41";"25700";"0";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Dharmendra";"JD(U)";"0";"Post Graduate";"42";"1205000";"110000";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Harsh Vijay Gehlot (Guddu)";"INC";" 2";"12th Pass";"51";"29472409";"4230914";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Naveen Damor Advocat";"Bhartiya Tribal Party";" 1";"Post Graduate";"39";"294841";"0";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Pava";"IND";" 1";"Literate";"46";"124000";"101000";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Sangeeta Vijay Charel";"BJP";"0";"Graduate";"51";"40135710";"6825539";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Shankar Lal";"BSP";"0";"8th Pass";"36";"717000";"0";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Suraj Bhabha";"IND";"0";"Post Graduate";"31";"230000";"0";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Vageshwar Maida";"IND";"0";"12th Pass";"49";"3617000";"0";"No";"SAILANA (ST)";"MADHYA PRADESH";"RATLAM";"2023";"Madhya Pradesh";"No Comment"
"Nagendra Singh";"BJP";"0";"Graduate Professional";"80";"42834815";"982215";"Yes";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
" Advocate Amarjeet Kushwaha";"Jan Adhikar Party";"0";"Graduate Professional";"27";"116432";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Amresh Patel";"SP";" 1";"12th Pass";"37";"6905912";"5233032";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Brijendra Mishra";"IND";"0";"Graduate";"41";"189124";"1600000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Daya Shankar Pandey";"IND";"0";"Graduate";"29";"2566617";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Dherendra Singh Patel";"Bhartiya Shakti Chetna Party";"0";"10th Pass";"48";"3375000";"95000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Dhinendra (Girdhar)";"IND";"0";"12th Pass";"56";"5486000";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Kapidhwaj Singh (Bhaiysaheb)";"INC";" 3";"Graduate";"46";"360099256";"100000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Lalan Prasad Saket (Manejar)";"IND";"0";"Post Graduate";"64";"22201760";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Lalmani Tripath";"CPI";"0";"12th Pass";"47";"325000";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Mohd. Jumma";"IND";"0";"Graduate";"32";"176500";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Mul Niwasi Yagya Niwas Yadav";"Peoples Party of India (Democratic)";"0";"10th Pass";"44";"1011000";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Pd. Shivamohan Sharma";"Rashtravadi Bharat Party";"0";"Graduate";"41";"16890000";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Prakhar Pratap Singh";"AAP";"0";"Graduate Professional";"25";"21920060";"4158348";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rakesh Kumar Pandey";"IND";"0";"Graduate";"59";"28262711";"175000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ram Jiyawan Gupta";"IND";"0";"5th Pass";"73";"48500";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ram Niwash Visvakarma";"IND";"0";"10th Pass";"55";"257000";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rannu Lal Saket";"IND";"0";"10th Pass";"46";"58995";"0";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Smt. Saroj Ravind Kol";"BSP";"0";"Graduate Professional";"33";"4046861";"290000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Vijay Mishra";"Jan Sewa Driver Party";"0";"Post Graduate";"57";"9431500";"104000";"No";"GURH";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Engineer Narendra Prajapati";"BJP";"0";"Graduate Professional";"46";"5334110";"0";"Yes";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ganpati Bansal";"Aadim Samaj Party";"0";"5th Pass";"54";"455000";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Jokhulal Prajapat";"Peoples Party of India (Democratic)";"0";"Post Graduate";"38";"4621000";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Mewalal Prajapat";"Bhagidari Party(P)";"0";"12th Pass";"58";"456884";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Priti Varma (Saket)";"SP";"0";"Graduate Professional";"32";"7877178";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rajnaraya";"IND";"0";"8th Pass";"43";"2000";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ramayan Saket";"BSP";"0";"Post Graduate";"50";"23539000";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ramesh Chandra";"IND";"0";"12th Pass";"39";"235418";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ramesh Saket";"Bhartiya Shakti Chetna Party";"0";"Graduate";"43";"342000";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Shivdas Ko";"IND";"0";"10th Pass";"34";"250089";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Smt Babita Saket";"INC";" 2";"Graduate";"49";"12406691";"0";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Varun Ambedkar (Vicky)";"AAP";"0";"Post Graduate";"39";"6480000";"2148000";"No";"MANGAWAN (SC)";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rajendra Shukla";"BJP";"0";"Graduate Professional";"59";"308860904";"14972475";"Yes";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Abdul Wafati Ansa";"SP";" 1";"12th Pass";"63";"6929714";"650000";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Adv. Ravi Shankar Manjh";"Peoples Party of India (Democratic)";"0";"Post Graduate";"34";"800000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Amit Kumar Tiwa";"Madhya Pradesh Jan Vikas Party";"0";"Post Graduate";"41";"4441986";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Avinash Shrivastava";"IND";"0";"Graduate";"57";"770000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Dr. Toshan Singh";"Sapaks Party";"0";"Graduate Professional";"38";"9000000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Eng. Deepak Singh Patel";"AAP";"0";"Graduate Professional";"38";"48569419";"13000";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Er. Rajendra Sharma";"INC";"0";"Graduate Professional";"58";"385303908";"122410699";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Madhumas Chandra Soni (Bunchi Bhai)";"BSP";" 1";"10th Pass";"53";"52188828";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Pradeep Kumar Baso";"IND";" 3";"10th Pass";"50";"499000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rahas Lal";"National Jagaran Party";"0";"8th Pass";"45";"5480000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ram Kumar So";"Bahujan Mukti Party";"0";"Post Graduate";"38";"456265";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Sumit Singh";"IND";"0";"12th Pass";"28";"5018619";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Sunil So";"IND";"0";"Graduate";"47";"14473000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Sushil Mishra Sabake Maharaj";"IND";"0";"Post Graduate";"54";"6730000";"0";"No";"REWA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Abhay Mishra";"INC";"0";"Graduate";"56";"347391788";"31852161";"Yes";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Diwakar Prasad Dwived";"IND";"0";"Graduate";"40";"8775109";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Dr. Rajneesh Prajapat";"IND";"0";"Doctorate";"34";"3147089";"600000";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Hafiz Mohammad Al";"IND";" 5";"Graduate";"41";"5598250";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"K. P. Tripath";"BJP";" 1";"Graduate Professional";"44";"108598874";"53838965";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Kamalbhan Singh";"IND";"0";"Post Graduate";"65";"3314495";"208184";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Nagendr Singh Karchul";"All India Forward Bloc";" 1";"Post Graduate";"63";"12450000";"50000";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Nagendra Singh";"Bhartiya Shakti Chetna Party";"0";"12th Pass";"46";"4063000";"200000";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Pankaj Singh";"BSP";" 1";"Post Graduate";"48";"137479187";"27338515";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rakesh Prasad Pandey";"IND";"0";"Graduate";"47";"6370000";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Santosh Shridhar Upadhyay";"IND";" 1";"Others";"46";"9407300";"599000";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Shridhar Dubey";"IND";"0";"Graduate";"53";"11290000";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Sudheer Kumar Saket";"IND";"0";"8th Pass";"35";"59000";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Tirath Prasad Kol";"IND";"0";"10th Pass";"73";"98000";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Umesh Kol";"IND";"0";"Illiterate";"38";"230436";"0";"No";"SEMARIYA";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Divyaraj Singh";"BJP";"0";"Post Graduate";"37";"747012238";"31644276";"Yes";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Chhedilal Kol (Rawat)";"IND";"0";"10th Pass";"60";"2000000";"300000";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Devendra Kumar Shukla";"Bhartiya Shakti Chetna Party";"0";"Graduate";"34";"5510000";"100000";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Er. Avinash Shukla";"Rashtravadi Bharat Party";" 3";"Post Graduate";"34";"178789271";"34300000";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Kanti Kumar Dubey";"CPI(M)";" 1";"12th Pass";"54";"832107";"367500";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Lalmani Kushwaha";"IND";" 1";"10th Pass";"65";"5532000";"0";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Laxman Tiwa";"SP";"0";"12th Pass";"64";"24324736";"397503";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Manoj Singh Baghel";"Vindhya Janta Party";" 1";"Graduate";"54";"24230000";"171165";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Ramgarib Vanvas";"INC";"0";"10th Pass";"67";"2865744";"0";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Rohini Prasad Kushwaha";"Peoples Party of India (Democratic)";"0";"Graduate Professional";"34";"368000";"0";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Sarita Pandey";"AAP";"0";"Graduate";"45";"11973954";"1200000";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Shiv Prasad Sahu";"Bahujan Mukti Party";"0";"12th Pass";"51";"20467000";"1700000";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
"Shivkumar Kushwaha";"Jan Adhikar Party";"0";"12th Pass";"44";"5790800";"0";"No";"SIRMOUR";"MADHYA PRADESH";"REWA";"2023";"Madhya Pradesh";"No Comment"
