"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Kishor Barman";"BJP";"0";"Post Graduate";"42";"4631056";"0";"Yes";"NALCHAR (SC)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Bimal Das";"IND";"0";"10th Pass";"63";"2005000";"0";"No";"NALCHAR (SC)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Lutan Das";"AITC";"0";"Others";"38";"671000";"756760";"No";"NALCHAR (SC)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Sunil Chandra Das";"IND";"0";"10th Pass";"60";"163839";"0";"No";"NALCHAR (SC)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Tapan Chandra Das";"CPI(M)";"0";"Graduate";"56";"9249158";"750000";"No";"NALCHAR (SC)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Shyamal Chakraborty";"CPI(M)";" 1";"12th Pass";"67";"12434074";"0";"Yes";"SONAMURA";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Debabrata Bhattacharj";"BJP";"0";"Graduate";"43";"2689823";"0";"No";"SONAMURA";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Neel Kamal Saha";"AITC";" 1";"12th Pass";"33";"126000";"842817";"No";"SONAMURA";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Premjit Sinha";"IND";" 1";"Graduate";"42";"115012";"0";"No";"SONAMURA";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Biswajit Kalai";"Tipra Motha Party";"0";"Post Graduate";"41";"1321768";"0";"Yes";"TAKARJALA (ST)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Ananta Debbarma";"Republican Party of India (Athawale)";"0";"10th Pass";"56";"1551000";"941000";"No";"TAKARJALA (ST)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Bidhan Debbarma";"Indigenous Peoples Front of Tripura";"0";"10th Pass";"52";"228100";"0";"No";"TAKARJALA (ST)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Shyamal Debbarma";"CPI(M)";"0";"Graduate";"37";"26416";"0";"No";"TAKARJALA (ST)";"TRIPURA";"SEPAHIJALA";"2023";"Tripura";"No Comment"
"Dipankar Sen";"CPI(M)";" 4";"12th Pass";"59";"2702371";"0";"Yes";"BELONIA";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Dilip Kumar Chowdhury";"AITC";"0";"12th Pass";"59";"2960000";"0";"No";"BELONIA";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Gouri Sankar Nand";"IND";"0";"12th Pass";"68";"1222000";"0";"No";"BELONIA";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Goutam Sarka";"BJP";" 1";"Graduate";"57";"7425617";"37300";"No";"BELONIA";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Asoke Ch. Mitra";"CPI(M)";"0";"Graduate Professional";"74";"10515807";"0";"Yes";"HRISHYAMUKH";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Arup Deb";"Tipra Motha Party";"0";"Graduate";"46";"3461298";"782480";"No";"HRISHYAMUKH";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Dipayan Choudhury";"BJP";"0";"Graduate";"47";"5876844";"322465";"No";"HRISHYAMUKH";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Sukla Charan Noatia";"Indigenous Peoples Front of Tripura";"0";"12th Pass";"30";"206560";"0";"Yes";"JOLAIBARI (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Debendra Tripura";"CPI(M)";" 2";"8th Pass";"47";"304884";"0";"No";"JOLAIBARI (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Gaurab Mog Choudhury";"Tipra Motha Party";"0";"12th Pass";"26";"53766";"0";"No";"JOLAIBARI (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Kangjari Mog";"AITC";"0";"8th Pass";"42";"65400";"230000";"No";"JOLAIBARI (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Mailafru Mog";"BJP";" 1";"8th Pass";"52";"492173";"0";"Yes";"MANU (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Dhananjoy Tripura";"Tipra Motha Party";"0";"Post Graduate";"33";"325208";"0";"No";"MANU (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Pravat Chowdhury";"CPI(M)";"0";"Graduate";"46";"22059522";"2225845";"No";"MANU (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Swapna Majumder";"BJP";"0";"Graduate";"48";"144443";"0";"Yes";"RAJNAGAR (SC)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Abhijit Malaka";"Tipra Motha Party";"0";"12th Pass";"30";"76424";"9333";"No";"RAJNAGAR (SC)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Sudhan Das";"CPI(M)";" 1";"10th Pass";"61";"6173895";"1905006";"No";"RAJNAGAR (SC)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Jitendra Chaudhury";"CPI(M)";" 3";"12th Pass";"65";"23485594";"115955";"Yes";"SABROOM";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Sankar Roy";"BJP";"0";"12th Pass";"65";"17895291";"0";"No";"SABROOM";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Pramod Reang";"BJP";"0";"12th Pass";"42";"1936540";"2376864";"Yes";"SANTIRBAZAR (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Harendra Reang";"Tipra Motha Party";"0";"8th Pass";"40";"1388824";"373302";"No";"SANTIRBAZAR (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Narendra Reang";"AITC";"0";"Graduate";"44";"410292";"0";"No";"SANTIRBAZAR (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Satyajit Reang";"CPI";"0";"Graduate";"39";"309515";"0";"No";"SANTIRBAZAR (ST)";"TRIPURA";"SOUTH TRIPURA";"2023";"Tripura";"No Comment"
"Tinku Roy";"BJP";"0";"12th Pass";"47";"43682067";"5067164";"Yes";"CHANDIPUR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Bidyut Bikas Sinha";"AITC";" 1";"Graduate";"57";"1523669";"0";"No";"CHANDIPUR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Krishnendu Choudhury";"CPI(M)";" 4";"10th Pass";"59";"5924135";"600000";"No";"CHANDIPUR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Ranjan Singha";"Tipra Motha Party";"0";"12th Pass";"63";"3133968";"183582";"No";"CHANDIPUR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Sudhangshu Das";"BJP";"0";"Graduate";"35";"7761964";"1261582";"Yes";"FATIKROY (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Bilash Bindu Malaka";"Tipra Motha Party";"0";"5th Pass";"60";"55483";"0";"No";"FATIKROY (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Pranesh Das";"IND";"0";"5th Pass";"48";"434647";"0";"No";"FATIKROY (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Sajal Das";"Tripura Peoples Party";"0";"10th Pass";"42";"29500";"40000";"No";"FATIKROY (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Subrata Das";"CPI(M)";"0";"Graduate";"53";"3386008";"36600";"No";"FATIKROY (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Birajit Sinha";"INC";" 3";"12th Pass";"71";"29448721";"1274127";"Yes";"KAILASHAHAR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Jahangir Al";"Nationalist Citizens Party of India";"0";"10th Pass";"51";"400000";"0";"No";"KAILASHAHAR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Md. Abdul Mat";"AITC";" 1";"8th Pass";"37";"2062327";"977826";"No";"KAILASHAHAR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Moboshar Al";"BJP";" 1";"Graduate";"49";"11632134";"2460980";"No";"KAILASHAHAR";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Bhagaban Chandra Das";"BJP";"0";"8th Pass";"49";"9860757";"5318810";"Yes";"PABIACHARA (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Arjun Nama";"IND";"0";"Graduate";"29";"20000";"0";"No";"PABIACHARA (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Gobinda Das";"Tipra Motha Party";"0";"Post Graduate";"28";"171668";"0";"No";"PABIACHARA (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Satyaban Das";"INC";" 2";"12th Pass";"57";"45792214";"2226300";"No";"PABIACHARA (SC)";"TRIPURA";"UNAKOTI";"2023";"Tripura";"No Comment"
"Sudip Roy Barman";"INC";" 3";"Graduate Professional";"58";"90791072";"3800000";"Yes";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Arnab Roy";"Republican Party of India (A)";"0";"Post Graduate";"44";"2380000";"0";"No";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Goutam Deb";"IND";"0";"10th Pass";"36";"71400";"0";"No";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Malin Debbarma";"IND";"0";"Graduate";"63";"7003000";"800000";"No";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Mangal Mia";"IND";"0";"8th Pass";"38";"78800";"0";"No";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Papia Dutta";"BJP";"0";"Graduate";"42";"113400";"0";"No";"AGARTALA";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Mina Rani Sarkar";"BJP";"0";"Graduate";"58";"2423530";"0";"Yes";"BADHARGHAT (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Mridul Kanti Sarka";"IND";"0";"12th Pass";"44";"2000";"0";"No";"BADHARGHAT (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Partha Ranjan Sarka";"AIFB";"0";"Graduate Professional";"54";"8934863";"0";"No";"BADHARGHAT (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Sushil Chandra Das";"IND";"0";"Graduate";"34";"27500";"0";"No";"BADHARGHAT (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Nayan Sarkar";"CPI(M)";"0";"Post Graduate";"32";"1911696";"582254";"Yes";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Babul Bairag";"IND";"0";"5th Pass";"62";"5532781";"0";"No";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Biplab Das";"IND";"0";"10th Pass";"37";"121000";"0";"No";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Krishnadhan Das";"BJP";"0";"12th Pass";"47";"5518413";"2484746";"No";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Nihar Ranjan Sarka";"AITC";"0";"12th Pass";"55";"2010000";"100000";"No";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Nitai Sarka";"Tipra Motha Party";"0";"Literate";"38";"548580";"0";"No";"BAMUTIA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Gopal Chandra Roy";"INC";" 2";"Graduate Professional";"72";"23544211";"1179035";"Yes";"BANAMALIPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Brajalal Debnath";"IND";"0";"Graduate Professional";"76";"6130000";"0";"No";"BANAMALIPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Rajib Bhattacharj";"BJP";"0";"8th Pass";"51";"12671785";"1138544";"No";"BANAMALIPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Santanu Saha";"AITC";"0";"10th Pass";"29";"35700";"0";"No";"BANAMALIPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Sujata Datta";"IND";"0";"Post Graduate";"63";"7367624";"0";"No";"BANAMALIPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Sudip Sarkar";"CPI(M)";"0";"10th Pass";"49";"5775979";"0";"Yes";"BARJALA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Dr. Dilip Kumar Das";"BJP";"0";"Graduate Professional";"70";"83512746";"0";"No";"BARJALA (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ratan Chakraborty";"BJP";"0";"Graduate";"72";"38419718";"0";"Yes";"KHAYERPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Lakshmi Nag (Barman)";"Tipra Motha Party";"0";"12th Pass";"73";"20650000";"550000";"No";"KHAYERPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Pabitra Ka";"CPI(M)";" 8";"Graduate";"74";"14857113";"0";"No";"KHAYERPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Tejen Das";"AITC";"0";"Graduate Professional";"74";"22579000";"6200000";"No";"KHAYERPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Sushanta Chowdhury";"BJP";" 1";"Graduate Professional";"43";"7564121";"1640690";"Yes";"MAJLISHPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Nirmal Majumd";"AITC";"0";"Graduate";"58";"865132";"200000";"No";"MAJLISHPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Samir Basu";"Tipra Motha Party";"0";"Graduate";"49";"20306621";"9971624";"No";"MAJLISHPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Sanjoy Das";"CPI(M)";"0";"Post Graduate";"46";"3990285";"0";"No";"MAJLISHPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Swapna Debbarma";"Tipra Motha Party";"0";"10th Pass";"49";"965613";"150000";"Yes";"MANDAI BAZAR (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Hiramuni Debbarma";"IND";"0";"8th Pass";"41";"700";"0";"No";"MANDAI BAZAR (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Radhacharan Debbarma";"CPI(M)";"0";"Graduate";"60";"4732538";"400752";"No";"MANDAI BAZAR (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Tarit Debbarma";"BJP";"0";"Graduate";"51";"5147000";"0";"No";"MANDAI BAZAR (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ratan Lal Nath";"BJP";" 1";"Graduate Professional";"72";"26054154";"1983370";"Yes";"MOHANPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Joy Kumar Deb";"IND";"0";"8th Pass";"67";"630000";"0";"No";"MOHANPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Prasanta Sen Chowdhury";"INC";"0";"Graduate Professional";"65";"38613764";"2614302";"No";"MOHANPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Tapas Dey";"Tipra Motha Party";"0";"12th Pass";"78";"412246";"492239";"No";"MOHANPUR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ramu Das";"CPI(M)";"0";"Post Graduate";"42";"831877";"0";"Yes";"PRATAPGARH (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ashok Kumar Das";"IND";"0";"12th Pass";"68";"5705300";"1500000";"No";"PRATAPGARH (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Kuheli Das (Sinha)";"AITC";"0";"5th Pass";"44";"5000";"0";"No";"PRATAPGARH (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Rebati Mohan Das";"BJP";"0";"10th Pass";"72";"17663935";"2416792";"No";"PRATAPGARH (SC)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Surajit Datta";"BJP";"0";"12th Pass";"71";"9705263";"1341805";"Yes";"RAMNAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Dulal Ghosh";"IND";"0";"Post Graduate";"55";"2821591";"0";"No";"RAMNAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Pujan Biswas";"AITC";" 1";"Graduate Professional";"37";"4959000";"450000";"No";"RAMNAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Purushuttam Roy Barma";"IND";"0";"Post Graduate";"62";"25235924";"0";"No";"RAMNAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Brishaketu Debbarma";"Tipra Motha Party";"0";"Graduate Professional";"43";"14767097";"2495364";"Yes";"SIMNA (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Binod Debbarma";"BJP";"0";"Graduate";"29";"33742";"0";"No";"SIMNA (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Jiten Debbarma";"IND";"0";"Graduate Professional";"36";"1706600";"791000";"No";"SIMNA (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Kumodh Debbarma";"CPI(M)";"0";"Post Graduate";"34";"49624";"249779";"No";"SIMNA (ST)";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ram Prasad Paul";"BJP";"0";"8th Pass";"55";"16621657";"2000000";"Yes";"SURYAMANINAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Biplab Majumd";"IND";" 3";"8th Pass";"33";"18811";"0";"No";"SURYAMANINAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Mohanta Barma";"IND";"0";"8th Pass";"68";"905500";"0";"No";"SURYAMANINAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Susanta Chakraborty";"INC";" 1";"10th Pass";"43";"3336997";"2330000";"No";"SURYAMANINAGAR";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Manik Saha";"BJP";"0";"Post Graduate";"70";"139029020";"1327977";"Yes";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ananta Banerj";"AITC";"0";"Graduate Professional";"72";"8692897";"0";"No";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Arnab Roy";"Republican Party of India (A)";"0";"Post Graduate";"44";"2380000";"0";"No";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Asish Kumar Saha";"INC";"0";"12th Pass";"64";"4446208";"1523987";"No";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Ramkrishna Debnath";"IND";"0";"Graduate";"54";"5152000";"0";"No";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Shibani Bhowmik";"IND";"0";"10th Pass";"63";"1457000";"0";"No";"TOWN BARDOWALI";"TRIPURA";"WEST TRIPURA";"2023";"Tripura";"No Comment"
"Parimal Debbarma";"BJP";" 1";"8th Pass";"58";"2660398";"86010";"Yes";"AMBASSA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bharat Reang";"CPI(M)";"0";"10th Pass";"46";"829350";"140000";"No";"AMBASSA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bijoy Kumar Hrangkhawl";"Indigenous Nationalist Party of Twipra";"0";"10th Pass";"71";"8233700";"1000000";"No";"AMBASSA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Parkaroy Reang";"TPP";"0";"5th Pass";"38";"100";"0";"No";"AMBASSA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Sachitra Debbarma";"INC";"0";"Graduate Professional";"67";"10788000";"0";"No";"AMBASSA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Sambhu Lal Chakma";"BJP";"0";"Graduate Professional";"29";"133286";"0";"Yes";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Ashok Mitra Karba";"INC";"0";"Graduate";"68";"24085";"1005192";"No";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Asit Debbarma";"IND";"0";"8th Pass";"39";"10700";"0";"No";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bihari Baishnab Tripura";"Indigenous Nationalist Party of Twipra";"0";"5th Pass";"53";"217021";"0";"No";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bikash Debbarma";"TSP";"0";"12th Pass";"30";"71150";"0";"No";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Nirajoy Tripura";"CPI(M)";"0";"8th Pass";"90";"156388";"202000";"No";"CHAWMANU";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Manoj Kanti Deb";"BJP";" 2";"Graduate";"47";"4173187";"0";"Yes";"KAMALPUR";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bijoy Krishna Chatterj";"INC";"0";"Graduate Professional";"45";"1522199";"0";"No";"KAMALPUR";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bijoy Laxmi Singha";"CPI(M)";"0";"8th Pass";"58";"487980";"1031312";"No";"KAMALPUR";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Hasen Choudhury";"AITC";"0";"10th Pass";"55";"98507";"0";"No";"KAMALPUR";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Premtosh Deb";"AMB";"0";"5th Pass";"68";"96336";"0";"No";"KAMALPUR";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Diba Chandra Hrangkhawl";"BJP";"0";"8th Pass";"62";"4102885";"1341673";"Yes";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Chiranjay Reang";"TPP";"0";"8th Pass";"42";"30259";"0";"No";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Kalpa Mohan Tripura";"IND";"0";"8th Pass";"54";"594903";"0";"No";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Ranjanbati Debbarma";"INC";"0";"8th Pass";"47";"221297";"0";"No";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Ratish Tripura";"Indigenous Nationalist Party of Twipra";"0";"10th Pass";"58";"367000";"0";"No";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Umakanta Tripura";"CPI(M)";"0";"12th Pass";"53";"96489";"300000";"No";"KARAMCHARA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Dhananoy Tripura";"IPFT";"0";"Graduate";"27";"206456";"0";"Yes";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Bakul Bikash Chakma";"INC";"0";"10th Pass";"29";"27684";"0";"No";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Khagendra Reang";"TPP";"0";"5th Pass";"43";"100";"0";"No";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Lalit Mohan Tripura";"CPI(M)";"0";"5th Pass";"56";"11201918";"956955";"No";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Nakendra Chakma";"TSP";"0";"8th Pass";"30";"2462";"0";"No";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Shib Chandra Debbarma";"Indigenous Nationalist Party of Twipra";"0";"Graduate Professional";"63";"23012850";"0";"No";"RAIMA VALLEY";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Ashis Das";"BJP";"0";"Graduate";"39";"201773";"100000";"Yes";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Anjan Das";"CPI(M)";" 1";"Post Graduate";"45";"1864319";"0";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Jay Kumar Keot";"AITC";"0";"8th Pass";"36";"13065";"0";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Pranesh Das";"AMB";"0";"10th Pass";"42";"63000";"30000";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Sushil Malaka";"IND";"0";"5th Pass";"67";"148900";"35000";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Tapas Kumar Das";"INC";"0";"Graduate";"53";"2382660";"99476";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"No Comment"
"Swapna Das (paul)";"BJP";"0";"12th Pass";"47";"6161581";"0";"Yes";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"BYE ELECTION ON 23-06-2022"
"Anjan Das";"CPI(M)";" 1";"Post Graduate";"49";"4211773";"0";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"BYE ELECTION ON 23-06-2022"
"Arjun Namasudra";"AITC";"0";"Graduate";"34";"93622";"26200";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"BYE ELECTION ON 23-06-2022"
"Baburam Satnam";"IND";"0";"Post Graduate";"46";"993631";"31889";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"BYE ELECTION ON 23-06-2022"
"Pranesh Das";"IND";"0";"5th Pass";"47";"203089";"100000";"No";"SURMA";"TRIPURA";"DHALAI";"2018";"Tripura";"BYE ELECTION ON 23-06-2022"
"Ranjit Das";"BJP";" 2";"12th Pass";"53";"1712555";"47769";"Yes";"AMARPUR";"TRIPURA";"GOMATI";"2018";"Tripura";"No Comment"
"Bijoy Das";"AMB";"0";"8th Pass";"62";"571000";"30000";"No";"AMARPUR";"TRIPURA";"GOMATI";"2018";"Tripura";"No Comment"
"Biplab Kumar Saha";"INC";"0";"10th Pass";"44";"212000";"0";"No";"AMARPUR";"TRIPURA";"GOMATI";"2018";"Tripura";"No Comment"
