"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Adhir Nath Sarma";"BSP";"0";"Graduate";"25";"202793";"0";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Asutosh Maharana";"Ambedkar National Congress";"0";"12th Pass";"36";"72000";"0";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Bhima Sen Sethy";"IND";"0";"8th Pass";"28";"215000";"121000";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Bibhransu Sekhar Lenka";"INC";"0";"Graduate";"41";"8269448";"7286159";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Bijay Pradha";"BJP";"0";"Graduate";"66";"1207963";"164693";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Debendra Rout";"IND";"0";"12th Pass";"37";"105634";"352000";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Mamata Samantaray";"IND";" 1";"Post Graduate";"44";"5162536";"465724";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Padmanav Choudhury";"IND";"0";"Post Graduate";"61";"14921607";"214000";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Ranjita Kanungo";"SP";"0";"Post Graduate";"35";"3563398";"2500000";"No";"MAHAKALAPADA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Bijoy Mohapatra";"BJP";" 2";"Graduate";"69";"5570428";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Dibya Singh Das";"IND";"0";"10th Pass";"36";"15025";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Jayanta Kumar Mohanty";"INC";" 1";"Others";"57";"1781740";"1887421";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Paramananda Maharana";"IND";"0";"Post Graduate";"26";"57053";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Pradip Kumar Mishra";"SP";"0";"12th Pass";"36";"15780";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Prafulla Kumar Behera";"IND";"0";"Graduate";"60";"21819960";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Ratikanta Kanungo";"IND";" 11";"Post Graduate";"47";"11908806";"53000000";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Sanjaya Kumar Swa";"IND";"0";"Post Graduate";"49";"267204";"0";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Srikanta Samal";"Krupaa Party";"0";"Graduate Professional";"40";"2979883";"600000";"No";"PATKURA";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Dhruba Charan Sahoo";"BJD";" 1";"Post Graduate";"52";"14427919";"7588840";"Yes";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Ajaya Kumar Behera";"IND";"0";"Graduate Professional";"45";"4714300";"1033973";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Alekha Kumar Jena";"BJP";"0";"Post Graduate";"57";"9788589";"0";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Anirudha Seth";"BSP";"0";"8th Pass";"40";"138643";"0";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Anshuman Mohanty";"INC";"0";"Graduate Professional";"35";"31174751";"987000";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Sudarshan Pradha";"SP";"0";"Others";"36";"10530";"0";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Sunita Pradha";"IND";"0";"10th Pass";"26";"1850000";"0";"No";"RAJANAGAR";"ODISHA";"KENDRAPARA";"2019";"Odisha";"No Comment"
"Bhagirathi Sethy";"BJD";" 5";"10th Pass";"64";"3710581";"0";"Yes";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Akhil Charan Jena";"Hindusthan Nirman Dal";" 1";"Post Graduate";"66";"436000";"300000";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Alok Kumar Sethy";"BJP";"0";"Post Graduate";"39";"1972651";"940475";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Anam Mukh";"SUCI(C)";"0";"10th Pass";"70";"468160";"0";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Basudev Jena";"IND";"0";"10th Pass";"43";"590000";"52000";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Jayadev Jena";"INC";" 1";"12th Pass";"63";"51076597";"0";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Narendra Kumar Jena";"AIFB";"0";"12th Pass";"44";"120000";"0";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Shantilata Karua";"Bahujan Mukti Party";"0";"Others";"44";"1041400";"0";"No";"ANANDAPUR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Minakshi Mahanta";"BJD";"0";"Graduate";"36";"89782099";"13121158";"Yes";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Dinabandhu Ka";"Akhil Bharat Hindu Mahasabha";"0";"10th Pass";"49";"1168642";"583805";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ganga Mahakud";"Kalinga Sena";"0";"8th Pass";"46";"5755000";"22000";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Gurubux Singh Ahluwalia";"IND";" 1";"10th Pass";"48";"8940000";"52500";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Jadumani Barik";"INC";" 1";"12th Pass";"50";"57562165";"868569";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Kailash Chandra Tant";"BSP";"0";"12th Pass";"68";"2395076";"50000";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Mahendra Kumar G";"IND";"0";"Graduate";"34";"17841877";"860904";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Murali Manohar Sharma";"BJP";"0";"Graduate";"52";"41407473";"0";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Pancharatna Mahakud";"CPI(ML)(L)";" 3";"Graduate";"34";"787254";"0";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Purna Chandra Mahanta";"Rashtriya Indepndent Morcha";"0";"Others";"48";"3246799";"0";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Rajen Munda";"Bhartiya Mitra Party";"0";"12th Pass";"26";"97415";"0";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ratikanta Parida";"AIFB";"0";"Post Graduate";"29";"1961044";"328000";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Sahadev Behera";"IND";"0";"12th Pass";"36";"175000";"0";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Srimanta Kumar Tripathy";"IND";"0";"10th Pass";"58";"463862315";"63944871";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Sushil Kumar Mahanta";"Hindusthan Nirman Dal";"0";"Graduate";"31";"1410000";"800000";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Trilochan Pal";"IND";"0";"Post Graduate";"50";"43623459";"1383078";"No";"CHAMPUA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Badri Narayan Patra";"BJD";"0";"Post Graduate";"75";"13205533";"1047904";"Yes";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Jagabandhu Mahanta";"Kalinga Sena";" 1";"10th Pass";"33";"86000";"5000";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Kishor Kumar Pal";"Hindusthan Nirman Dal";"0";"10th Pass";"34";"717000";"28000";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Niranjan Patnaik";"INC";"0";"Graduate";"76";"603477000";"0";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Prithviraj Kua";"BJP";" 4";"10th Pass";"49";"40991522";"3243126";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Rabinarayan Hota";"AIFB";"0";"10th Pass";"58";"1328000";"62000";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Sukumar Puha";"IND";"0";"Not Given";"43";"17416346";"4305714";"No";"GHASIPURA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Mohan Charan Majhi";"BJP";" 2";"Graduate Professional";"47";"10342864";"14109837";"Yes";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Bidyadhar Dehury";"INC";" 1";"Post Graduate";"53";"14058339";"793000";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ganesh Chandra Munda";"IND";"0";"Graduate";"28";"114000";"0";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Jayasing Munda";"Bahujan Mukti Party";"0";"10th Pass";"52";"765500";"0";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Madhaba Sarda";"BJD";"0";"Post Graduate";"51";"2964941";"747766";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Manmay Bilas Tio";"IND";"0";"Graduate";"41";"906000";"0";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ram Prasad Hembram";"BSP";" 1";"Others";"52";"66680000";"0";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ranjit Munda";"AIFB";"0";"10th Pass";"35";"1565000";"0";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Subarna Naik";"IND";" 2";"Graduate";"52";"5992374";"2378000";"No";"KEONJHAR";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Jagannath Naik";"BJD";"0";"Graduate";"42";"12513776";"1798067";"Yes";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Akhila Chandra Naik";"IND";"0";"Post Graduate";"58";"9980721";"1800000";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Benudhar Sarda";"SUCI(C)";" 1";"Graduate";"32";"256514";"92000";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Bhabani Sankar Nayak";"BJP";" 1";"10th Pass";"55";"6570171";"608000";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Binod Bihari Naik";"INC";"0";"Others";"37";"1555053";"0";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Hrushikesh Naik";"Hindusthan Nirman Dal";"0";"Others";"36";"849746";"85000";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Lokanath Naik";"BSP";"0";"12th Pass";"46";"40500";"82000";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Pitambar Birua";"Bahujan Mukti Party";"0";"10th Pass";"31";"142500";"0";"No";"PATNA";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Premananda Nayak";"BJD";"0";"Graduate Professional";"44";"4652276";"1659767";"Yes";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Ajaya Kumar Nayak";"AIFB";"0";"12th Pass";"30";"1498000";"165000";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Bideshi Dehu";"BSP";"0";"10th Pass";"26";"509000";"0";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Dhanurjaya Sidu";"BJP";" 4";"12th Pass";"53";"96017531";"962000";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Prashant Kumar Dal";"INC";"0";"Graduate Professional";"42";"2347123";"407231";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Rabi Hasda";"Hindusthan Nirman Dal";"0";"Graduate";"30";"509000";"0";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Tutu Naik";"Bahujan Mukti Party";"0";"8th Pass";"31";"111000";"0";"No";"TELKOI";"ODISHA";"KEONJHAR";"2019";"Odisha";"No Comment"
"Rajendra Kumar Sahoo";"BJD";" 18";"12th Pass";"50";"73058779";"100912";"Yes";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Bijay Kumar Swa";"Freethought Party of India";"0";"8th Pass";"31";"27000";"0";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pradeep Kumar Sahoo";"INC";"0";"12th Pass";"49";"14602813";"3286581";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rhishav Nanda";"BJP";"0";"Post Graduate";"39";"37389780";"16563510";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rudra Narayan Bahinipat";"IND";"0";"10th Pass";"40";"3947558";"1101521";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sankar Behera";"IND";" 1";"12th Pass";"38";"3218374";"0";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Siba Prasad Mishra";"IND";"0";"Graduate Professional";"43";"5905801";"3024952";"No";"BEGUNIA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Ananta Narayan Jena";"BJD";"0";"Graduate Professional";"51";"30973489";"0";"Yes";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Birendra Nayak";"BSP";"0";"10th Pass";"31";"6000";"0";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Jagannath Pradaha";"BJP";"0";"Graduate Professional";"50";"160603342";"287658";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Mahesh Chandra Seth";"IND";"0";"Graduate Professional";"28";"3959";"0";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Nilamadhav Behera";"Freethought Party of India";"0";"Others";"31";"246425";"219349";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pradeep Kumar Das";"AIFB";"0";"Post Graduate";"27";"12041";"0";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pradip Kumar Bhuya";"AITC";"0";"10th Pass";"34";"652511";"639249";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rajeeb Kumar Pattanaik";"INC";" 5";"Graduate Professional";"31";"1303981";"0";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Ranjana Jena";"IND";"0";"Graduate";"54";"3648756";"0";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Subhadra Mishra";"Kalinga Sena";" 1";"8th Pass";"47";"3938800";"426000";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Subhasis Patanaik";"AAP";"0";"10th Pass";"45";"8272900";"3682532";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sumanta Kumar Swa";"Akhil Bharat Hindu Mahasabha";" 1";"Graduate";"30";"1980000";"950000";"No";"BHUBANESWAR CENTRAL";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Susant Kumar Rout";"BJD";"0";"10th Pass";"46";"137661931";"42462264";"Yes";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Abhimanyu Nayak";"BSP";"0";"8th Pass";"66";"10000";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Aparajita Mohanty";"BJP";"0";"Graduate";"57";"42973217";"5168966";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Asutosh Samantaray";"IND";"0";"Graduate";"45";"37248667";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Dr. Akshaya Kumar Barik";"Jai Prakash Janata Dal";"0";"Doctorate";"51";"2043604";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Itish Kumar Pradha";"INC";" 25";"Others";"31";"2401159";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Jugansu Sekhar Panda";"IND";"0";"Graduate Professional";"52";"25449366";"8912093";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Mahendra Kumar Parida";"CPI(ML)(L)";"0";"Graduate";"54";"3631486";"555000";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pradeep Kumar Sahoo";"Kalinga Sena";"0";"Post Graduate";"43";"1826027";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pravat Kumar Srichanda";"AITC";"0";"8th Pass";"44";"5245285";"320000";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Raj Kumar Rout";"IND";" 1";"Graduate";"40";"3500000";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rajendra Prasad Barik";"CPI(ML) Red Star";" 1";"Graduate";"35";"131963";"20000";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Satya Ranjan Nayak";"IND";"0";"Others";"39";"2100000";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sudhanshu Bala Das";"IND";"0";"Graduate";"37";"808000";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sumit Roychowdhury";"IND";"0";"12th Pass";"48";"198000";"138000";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Umesh Chandra Das";"Odisha Pragati Dal";"0";"8th Pass";"59";"191886";"0";"No";"BHUBANESWAR NORTH";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Prasanta Kumar Jagadev";"BJD";" 10";"12th Pass";"50";"23292963";"11000000";"Yes";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Basanta Behera";"BSP";"0";"8th Pass";"49";"10000";"0";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Lalatendu Satapathy";"IND";"0";"Post Graduate";"37";"6550000";"0";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Muralidhar Behera";"CPI(ML)(L)";"0";"10th Pass";"70";"171771";"65380";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pradip Kumar Swa";"INC";" 3";"Graduate";"44";"1363044";"405000";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Prithiviraj Harichanda";"BJP";" 1";"Post Graduate";"51";"1932000";"242000";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Shashank Sekhar Mahapatra";"IND";"0";"Post Graduate";"29";"741518";"58000";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sisira Kumar Mishra";"IND";"0";"10th Pass";"60";"6282550";"0";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Subrat Kumar Habadasingh";"Hindusthan Nirman Dal";" 1";"10th Pass";"42";"0";"0";"No";"CHILIKA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Ashok Chandra Panda";"BJD";"0";"Post Graduate";"65";"85234077";"1041489";"Yes";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Babu Singh";"BJP";"0";"Graduate";"47";"83916932";"2746713";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Bharat Chandra Seth";"AITC";" 1";"12th Pass";"32";"172000";"35000";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Binapani Bho";"BSP";"0";"5th Pass";"33";"10000";"0";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Diptimayi Mahapatra";"Kalinga Sena";"0";"10th Pass";"41";"142149";"0";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Jnanendra Mohanty";"IND";"0";"Others";"38";"41804";"0";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Narayan Dalua";"AIFB";"0";"Graduate Professional";"35";"122095";"42000";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rabindranath Dash";"IND";"0";"12th Pass";"67";"3032127";"36";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Rashmi Mohapatra";"INC";" 1";"12th Pass";"49";"273389809";"10482680";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Saroj Kumar Panda";"IND";"0";"Graduate Professional";"37";"6793036";"4913220";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Satyajit Jena";"IND";"0";"Post Graduate";"37";"13237800";"350000";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sumit Kumar Mishra";"Anarakshit Samaj Party";"0";"Graduate";"30";"861500";"579800";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Swapna Bijay";"Freethought Party of India";"0";"Post Graduate";"63";"7635586";"4800";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Visma Narayan Nayak";"IND";"0";"Graduate Professional";"40";"70002";"0";"No";"EKAMRA-BHUBANESWAR";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Suresh Kumar Rautray";"INC";"0";"10th Pass";"74";"174369554";"5768889";"Yes";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Basanta Kumar Naik";"BSP";"0";"Post Graduate";"44";"2600915";"250000";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Bibhuti Bhushan Balabantaray";"BJD";" 1";"12th Pass";"58";"52628263";"4677544";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Biswaranjan Badajena";"BJP";" 9";"Graduate";"44";"1976000";"0";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Khiroj Kumar Mangaraj";"IND";"0";"Graduate Professional";"43";"7611299";"2886848";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Naba Kishore Paikaray";"IND";"0";"10th Pass";"37";"50000";"0";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Sri Jadumani Pradha";"AITC";"0";"Post Graduate";"53";"7040942";"0";"No";"JATANI";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Arabinda Dhali";"BJD";"0";"Doctorate";"60";"26848362";"1861000";"Yes";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Bandhu Seth";"Jai Prakash Janata Dal";"0";"12th Pass";"70";"8031000";"0";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Bishnu Charan Mallick";"AITC";"0";"Others";"72";"9545000";"1299384";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Naba Kishor Mallick";"IND";"0";"Graduate";"37";"1742692";"165406";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Narendranath Nayak";"BJP";" 2";"Graduate Professional";"59";"508180";"0";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Nirmalya Prasad Behera";"IND";"0";"Graduate Professional";"31";"424175";"0";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Pabitra Mohan Bho";"BSP";"0";"10th Pass";"38";"6000";"0";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Raghab Chandra Seth";"IND";"0";"Post Graduate";"62";"11813883";"1520000";"No";"JAYADEV";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Jyotirindra Nath Mitra";"BJD";" 1";"Graduate";"67";"51634611";"268824";"Yes";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Chintamani Sahoo";"IND";"0";"Graduate";"57";"764151";"139856";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Dillip Kumar Biswal";"IND";" 2";"Graduate";"57";"241609";"0";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Jitendra Pradha";"IND";" 2";"12th Pass";"34";"5836048";"500000";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Kalucharan Khandeitaray";"BJP";" 4";"5th Pass";"53";"77355718";"3734146";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Mohit Ranjan Behera";"IND";" 2";"10th Pass";"35";"720000";"0";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
"Priya Ranjan Patra";"IND";" 1";"Post Graduate";"40";"923210";"2298";"No";"KHURDA";"ODISHA";"KHORDHA";"2019";"Odisha";"No Comment"
