"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Pushpa So";"JVM(P)";"0";"Graduate";"49";"9618283";"1400000";"No";"NALA";"JHARKHAND";"JAMTARA";"2019";"Jharkhand";"No Comment"
"Santosh Hembram";"IND";"0";"12th Pass";"42";"907000";"0";"No";"NALA";"JHARKHAND";"JAMTARA";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Sil";"JD(U)";"0";"Doctorate";"48";"906000";"0";"No";"NALA";"JHARKHAND";"JAMTARA";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Yadav";"Bhartiya Lokmat Rashtrwadi Party";"0";"10th Pass";"43";"547409";"50000";"No";"NALA";"JHARKHAND";"JAMTARA";"2019";"Jharkhand";"No Comment"
"Satyanand Jha";"BJP";"0";"12th Pass";"64";"8809867";"1415188";"No";"NALA";"JHARKHAND";"JAMTARA";"2019";"Jharkhand";"No Comment"
"Nilkanth Singh Munda";"BJP";"0";"Graduate";"51";"43700254";"8707609";"Yes";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Dayamani Barla";"JVM(P)";" 3";"Post Graduate";"49";"8754304";"0";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Kalyan Nag";"Ambedkarite Party of India";"0";"Graduate";"58";"5140383";"0";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Masih Charan Munda";"IND";"0";"12th Pass";"44";"2238862";"35000";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Meenakshi Munda";"Bhartiya Tribal Party";"0";"Doctorate";"40";"13975363";"755934";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Pastar Sanjay Kumar Tirkey";"IND";"0";"8th Pass";"26";"21257879";"726819";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Ram Surya Munda";"Jharkhand Party";"0";"12th Pass";"39";"4870000";"800000";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Shyam Sundar Kachhap";"JD(U)";"0";"Graduate";"46";"1710636";"0";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Soma Kaitha";"BSP";"0";"8th Pass";"47";"1212200";"0";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Sushil Paha";"JMM";"0";"Graduate";"61";"7570660";"500000";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"lson Purty";"Akhil Bhartiya Jharkhand Party";"0";"12th Pass";"42";"1713900";"50000";"No";"KHUNTI (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Koche Munda";"BJP";"0";"Post Graduate";"61";"8351718";"740000";"Yes";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Abinashi Mundu";"LJP";"0";"Graduate";"35";"1116365";"0";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Ishwardutt Marshal Mundu";"JVM(P)";"0";"Graduate";"57";"5603279";"0";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Paulus Su";"IND";" 1";"Graduate";"49";"20478981";"1880507";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Sahdev Chik Badaik";"IND";"0";"Illiterate";"39";"106500";"0";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Subhas Konga";"Jharkhand Party";"0";"Graduate Professional";"31";"6385000";"450000";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Sudeep Guria";"JMM";"0";"Graduate Professional";"38";"727000";"0";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Sudhir Dang";"JD(U)";"0";"Post Graduate";"36";"996956";"0";"No";"TORPA (ST)";"JHARKHAND";"KHUNTI";"2019";"Jharkhand";"No Comment"
"Dr.Neera Yadav";"BJP";"0";"Doctorate";"48";"36551752";"5344073";"Yes";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Amitabh Kuma";"RJD";" 3";"Graduate Professional";"43";"65417249";"2000000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Bhuneshwar G";"IND";"0";"12th Pass";"54";"1440000";"0";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Chandradev Yadav";"IND";"0";"10th Pass";"44";"3331000";"400000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Deepak Yadav";"IND";" 2";"Graduate";"33";"2758791";"500000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Dhiraj Kuma";"IND";"0";"Graduate";"36";"1499500";"0";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Gulam Mustafa";"IND";" 4";"Others";"38";"4315000";"800000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Mahendra Prasad";"Moolniwasi Samaj Party";"0";"12th Pass";"62";"5683501";"700000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Md. Mubark";"Pragatishil Samajwadi Party (Lohia)";"0";"5th Pass";"41";"2634640";"533935";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Prakash Ambedka";"BSP";" 6";"12th Pass";"35";"2897000";"0";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Rajeev Kumar Pandey";"LJP";"0";"Graduate Professional";"49";"13391972";"2500";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Rajkumar Prasad Yadav";"IND";" 1";"10th Pass";"47";"392000";"0";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Ramesh Harshdha";"JVM(P)";"0";"Graduate";"46";"12374537";"564000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Singh";"AAP";"0";"Doctorate";"49";"4778000";"1382000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Shalini Gupta";"AJSU Party";" 2";"Post Graduate";"35";"22418783";"3677846";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Subhash Mist";"SP";"0";"10th Pass";"48";"8479000";"260000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Yogendra Kumar Pandit";"IND";"0";"12th Pass";"0";"103453";"43000";"No";"KODERMA";"JHARKHAND";"KODERMA";"2019";"Jharkhand";"No Comment"
"Baidyanath Ram";"JMM";"0";"Graduate";"52";"22546856";"336070";"Yes";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Aman Kumar Bhogta";"JVM(P)";" 1";"12th Pass";"26";"20762729";"0";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Amit Kumar Tu";"IND";"0";"12th Pass";"29";"705500";"0";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Fulchand Ganjhu";"JD(U)";"0";"10th Pass";"50";"3650000";"100000";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Prakash Ram";"BJP";"0";"Graduate";"50";"41490172";"20277120";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Ramesh Ganjhu";"BSP";"0";"5th Pass";"61";"9967000";"17000";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Sanjay Kuma";"IND";"0";"Graduate";"39";"365077";"413017";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Paswa";"IND";"0";"Graduate";"39";"5994000";"0";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Shravan Paswa";"IND";" 1";"10th Pass";"30";"354000";"0";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Tulsi Ram";"Hindustani Awam Morcha (Secular)";"0";"Graduate";"46";"2093000";"0";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Virendra Paswa";"IND";"0";"Graduate";"51";"4185482";"275000";"No";"LATEHAR (SC)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Ramchandra Singh";"INC";"0";"Graduate";"54";"12387749";"2700000";"Yes";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Budheshwar Orao";"JD(U)";" 1";"12th Pass";"39";"10005942";"2840378";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Hardayal Singh";"BSP";"0";"12th Pass";"43";"1425500";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Karmlal Orao";"Peoples Party of India (Democratic)";" 1";"10th Pass";"0";"1985000";"50000";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Manfiran Singh";"Bhartiya Janjagran Gandhiwadi Party";"0";"12th Pass";"39";"268000";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Raghupal Singh";"BJP";"0";"Graduate";"41";"5589098";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Rajendra Singh";"CPI(ML)(L)";"0";"12th Pass";"36";"5385000";"20000";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Rajpal Singh";"JVM(P)";"0";"Graduate";"27";"871000";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Ram Lagan Singh";"IND";"0";"10th Pass";"59";"485000";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Victor Kerketta";"SP";"0";"10th Pass";"68";"2040000";"0";"No";"MANIKA (ST)";"JHARKHAND";"LATEHAR";"2019";"Jharkhand";"No Comment"
"Rameshwar Oraon";"INC";"0";"Doctorate";"72";"280172876";"1838459";"Yes";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Ajit Kumar Bhagat";"IND";"0";"Post Graduate";"34";"2550000";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Ashish Orao";"IND";"0";"Graduate";"25";"150000";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Dipak Orao";"JD(U)";"0";"10th Pass";"28";"1192241";"352400";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Ekus Dha";"IND";"0";"Graduate";"66";"1980000";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Neru Shanti Bhagat";"AJSU Party";"0";"12th Pass";"54";"14796361";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Pawan Tigga";"JVM(P)";" 1";"10th Pass";"48";"1502000";"300000";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Sadhnu Bhagat";"Bhartiya Tribal Party";"0";"Graduate";"73";"6649512";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Sharwan Kumar Panna";"BSP";"0";"10th Pass";"40";"2038640";"500000";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Sukhdeo Bhagat";"BJP";" 1";"Post Graduate";"58";"22482448";"3610346";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Sunil Kuju";"IND";"0";"12th Pass";"51";"820000";"0";"No";"LOHARDAGA (ST)";"JHARKHAND";"LOHARDAGA";"2019";"Jharkhand";"No Comment"
"Dinesh William Marandi";"JMM";"0";"Graduate Professional";"34";"18874842";"1202509";"Yes";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Daniel Kisku";"BJP";"0";"Graduate Professional";"44";"8337980";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Devendra Deh";"CPI(M)";"0";"5th Pass";"48";"1153771";"5000";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Dipak Prakash Maraya";"IND";"0";"5th Pass";"35";"1172000";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Fulmuni Marand";"IND";"0";"10th Pass";"42";"1226000";"500000";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Gupin Hembrom";"LJP";" 4";"Graduate Professional";"37";"2650000";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Ishwar Marand";"JD(U)";"0";"Post Graduate";"41";"451505";"1200000";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Mark Baskey";"IND";"0";"Graduate";"26";"3508639";"50000";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Rajeev Malto";"IND";"0";"10th Pass";"51";"410000";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Raska Hembram";"JVM(P)";"0";"Graduate";"44";"2167000";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Shivcharan Malto";"AITC";"0";"12th Pass";"46";"1824000";"0";"No";"LITIPARA (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Stephen Marandi";"JMM";"0";"Post Graduate";"66";"40519858";"3660989";"Yes";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Elias Kisku";"IND";"0";"12th Pass";"27";"41000";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Gopin So";"CPI(M)";"0";"Graduate";"56";"2276338";"18000";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Jantu So";"JD(U)";"0";"Graduate";"41";"216506";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Mistry So";"BJP";" 1";"Graduate Professional";"50";"7617700";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Origanesh Hembrom";"Jharkhand Peoples Party";"0";"12th Pass";"44";"329100";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Saiman Murmu";"AITC";"0";"8th Pass";"42";"3874000";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Saul Hansda";"IND";"0";"8th Pass";"40";"1217000";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Shankar Pahariya";"BSP";"0";"8th Pass";"27";"161884";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Shivdhan Hembrom";"JVM(P)";"0";"Post Graduate";"63";"6611167";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Stefan Marand";"IND";"0";"Post Graduate";"43";"384974";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Suphal Marand";"AJSU Party";"0";"8th Pass";"65";"5491668";"0";"No";"MAHESHPUR (ST)";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Alamgir Alam";"INC";"0";"Graduate";"69";"70268398";"3913846";"Yes";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Alfred Edward So";"IND";"0";"12th Pass";"28";"452000";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Aquil Akhta";"AJSU Party";"0";"Post Graduate";"54";"365326927";"1734222";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Asraful Shekh";"AITC";"0";"Graduate Professional";"36";"2331766";"1801791";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Md. Iqbal";"CPI(M)";"0";"Graduate";"69";"1884446";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Panchanan Thaku";"Janata Party";"0";"Graduate";"46";"905000";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Qamruddin Ansa";"JVM(P)";" 3";"10th Pass";"36";"2369532";"500000";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Sakir Ahmad";"LJP";"0";"Post Graduate";"41";"812579";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Shyam Chand Mandal";"AIFB";"0";"10th Pass";"65";"395000";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Surji Dev";"SHS";"0";"8th Pass";"35";"1595000";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Veni Prasad Gupta";"BJP";"0";"12th Pass";"73";"4498614";"0";"No";"PAKUR";"JHARKHAND";"PAKUR";"2019";"Jharkhand";"No Comment"
"Ramchandra Chandravanshi";"BJP";"0";"12th Pass";"72";"26700172";"0";"Yes";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Anil Mist";"CPI(ML) Red Star";"0";"Graduate";"48";"3097500";"5000";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Anju Singh";"JVM(P)";"0";"12th Pass";"40";"23228904";"1419918";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Asharfi Ram";"All India Majlis-E-Ittehadul Muslimeen";"0";"12th Pass";"50";"4002572";"239000";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Brahmdeo Prasad";"JD(U)";" 2";"12th Pass";"43";"85187260";"1583000";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Brajesh Prasad Yadav";"National Youth Party";"0";"Post Graduate";"30";"5296000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Chandra Shekhar Dubey";"INC";" 3";"10th Pass";"74";"42274247";"2077828";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Lakshuman Singh";"IND";"0";"12th Pass";"56";"4469000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Madheshwar Kumar Mehta";"SP";"0";"12th Pass";"31";"2878201";"97733";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Manoj Kumar Rav";"Peoples Party of India (Democratic)";"0";"10th Pass";"30";"1180100";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Masroor Ahmad Kha";"AAP";" 1";"Doctorate";"46";"3243000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Naresh Prasad Singh";"IND";" 3";"12th Pass";"56";"142798000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Rajesh Mehta";"BSP";" 2";"10th Pass";"46";"31987000";"500000";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Ram Bachana Ram";"Bahujan Mukti Party";"0";"8th Pass";"42";"801000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Ramchandra Ram";"IND";"0";"10th Pass";"54";"507000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Salim Ray";"IND";"0";"Graduate";"55";"570000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Satish Kumar Singh";"IND";"0";"Graduate";"31";"10010709";"8091454";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Sundar Sah";"IND";" 2";"Literate";"50";"6237188";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Vijay Ram";"IND";"0";"5th Pass";"36";"705000";"0";"No";"BISHRAMPUR";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Pushpa Devi";"BJP";"0";"Literate";"46";"5839686";"2112042";"Yes";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Awdesh Ram";"Peoples Party of India (Democratic)";"0";"12th Pass";"39";"4610000";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Birendra Kumar Paswa";"BSP";" 1";"Graduate";"44";"3025564";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Dharmendra Prakash Badal";"JVM(P)";"0";"Graduate";"33";"13050000";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Janeshwar Ram";"CPI";"0";"5th Pass";"49";"685000";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Naresh Kumar Bhart";"SP";"0";"10th Pass";"32";"5051000";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Radha Krishana Kisho";"AJSU Party";" 1";"Graduate";"61";"16518189";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Shashikant Kuma";"LJP";"0";"Graduate Professional";"28";"3878129";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Sudha Chaudhary";"JD(U)";" 2";"Post Graduate";"53";"12724050";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Sumitra Paswa";"Jai Prakash Janata Dal";"0";"Graduate";"60";"23070000";"40000";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Vijay Kuma";"RJD";"0";"Graduate";"44";"36244467";"6600000";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Vipul Paswa";"Jan Sangharsh Virat Party";"0";"10th Pass";"30";"251800";"0";"No";"CHHATARPUR (SC)";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Alok Kumar Chaurasiya";"BJP";"0";"12th Pass";"29";"37480000";"2000000";"Yes";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Anuj Kumar Thaku";"IND";"0";"Graduate";"29";"54844";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Azimuddin Miya";"IND";"0";"10th Pass";"44";"3410000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Brajesh Kuma";"IND";"0";"10th Pass";"31";"325000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Jagannath Prasad Singh";"BSP";"0";"Post Graduate";"51";"17000000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Krishn Nand Chaudh";"Rashtriya Jansambhavna Party";"0";"10th Pass";"25";"870000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Krishna Nand Tripath";"INC";" 5";"Graduate Professional";"42";"535344510";"4000000";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Mohan Yadav";"SP";"0";"Post Graduate";"30";"870000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Rahul Agrawal";"JVM(P)";" 1";"Post Graduate";"40";"81699115";"16046832";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Rakesh Kumar Tiwary";"IND";"0";"Graduate";"26";"53144960";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Ravindra Pal";"Bahujan Mukti Party";"0";"Graduate";"30";"11330000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Sanjay Kumar Singh";"IND";"0";"10th Pass";"36";"36877395";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Dubey";"SHS";"0";"12th Pass";"43";"8340000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Santosh Kumar Sharma";"IND";" 1";"10th Pass";"35";"4150169";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Vijeta Verma";"NCP";"0";"Post Graduate";"31";"35933000";"0";"No";"DALTONGANJ";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Kamlesh Kumar Singh";"NCP";" 3";"10th Pass";"60";"37132033";"29597298";"Yes";"HUSSAINABAD";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Aditya Kumar Chandel";"JD(U)";" 2";"Post Graduate";"31";"4757271";"0";"No";"HUSSAINABAD";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
"Anand Pratap Singh";"LJP";"0";"Graduate Professional";"29";"39113232";"0";"No";"HUSSAINABAD";"JHARKHAND";"PALAMU";"2019";"Jharkhand";"No Comment"
