"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Toyang Chang";"NCP";"0";"Graduate";"43";"82916960";"0";"No";"TUENSANG SADAR-I (ST)";"NAGALAND";"TUENSANG";"2023";"Nagaland";"No Comment"
"Imtichoba";"Republican Party of India (Athawale)";"0";"Graduate";"35";"682000";"0";"Yes";"TUENSANG SADAR-II (ST)";"NAGALAND";"TUENSANG";"2023";"Nagaland";"No Comment"
"H. Zungkum";"NPF";"0";"12th Pass";"44";"21555198";"0";"No";"TUENSANG SADAR-II (ST)";"NAGALAND";"TUENSANG";"2023";"Nagaland";"No Comment"
"K. Odibendang Chang";"NDPP";"0";"12th Pass";"50";"25724968";"0";"No";"TUENSANG SADAR-II (ST)";"NAGALAND";"TUENSANG";"2023";"Nagaland";"No Comment"
"Z. Throngso";"INC";"0";"8th Pass";"53";"6000000";"0";"No";"TUENSANG SADAR-II (ST)";"NAGALAND";"TUENSANG";"2023";"Nagaland";"No Comment"
"Achumbemo Kikon";"NPF";"0";"Graduate Professional";"47";"58000000";"0";"Yes";"BHANDARI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Chenithung Humtso";"INC";"0";"Post Graduate";"58";"2468000";"0";"No";"BHANDARI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"John Ovung";"IND";"0";"12th Pass";"48";"1801000";"0";"No";"BHANDARI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Mmhonlumo Kiko";"BJP";"0";"Post Graduate";"44";"25708165";"7500000";"No";"BHANDARI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Tsungro Kitha";"NPP";"0";"Graduate Professional";"55";"60779731";"0";"No";"BHANDARI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Mhathung Yanthan";"NDPP";"0";"Post Graduate";"63";"83998825";"0";"Yes";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Dr. Roland Lotha";"NPF";"0";"Post Graduate";"49";"75551000";"0";"No";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Mhonbemo";"IND";"0";"12th Pass";"39";"450000";"0";"No";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Senkathung Jam";"RJD";"0";"Others";"62";"8192533";"0";"No";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Y. Sulanthung H Lotha";"Lok Janshakti Party(Ram Vilas)";"0";"Graduate";"61";"3182672";"0";"No";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Yanchamo Ovung";"INC";"0";"Graduate";"41";"200183";"0";"No";"SANIS (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Yanthungo Patton";"BJP";"0";"12th Pass";"66";"28524955";"0";"Yes";"TYUI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Hayithung Tungoe Lotha";"IND";"0";"Post Graduate";"42";"33300000";"0";"No";"TYUI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Senchumo Lotha";"JD(U)";"0";"Post Graduate";"52";"174267704";"1927892";"No";"TYUI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Y.Kiko";"RJD";"0";"Graduate";"58";"510000";"0";"No";"TYUI (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Y Mhonbemo Humtsoe";"NCP";"0";"Post Graduate";"64";"73789665";"0";"Yes";"WOKHA (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"N Wobenthung Lotha";"INC";"0";"Graduate";"58";"11819835";"0";"No";"WOKHA (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"Renponthung Ezung";"BJP";"0";"Graduate";"55";"82929632";"0";"No";"WOKHA (ST)";"NAGALAND";"WOKHA";"2023";"Nagaland";"No Comment"
"G Ikuto Zhimomi";"NDPP";" 1";"Graduate";"62";"111501829";"0";"Yes";"AGHUNATO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Hukiye N Tissica";"Lok Janshakti Party(Ram Vilas)";"0";"Graduate";"58";"34886763";"0";"No";"AGHUNATO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Kazheto";"BJP";"0";"Illiterate";"68";"65594000";"0";"Yes";"AKULUTO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Picto";"NCP";"0";"Others";"64";"48866048";"0";"Yes";"ATOIZU (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Er Kahuli Sema";"BJP";"0";"Graduate Professional";"57";"340506922";"1500000";"No";"ATOIZU (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"G. Kaito Aye";"NDPP";"0";"8th Pass";"70";"161129280";"0";"Yes";"SATAKHA (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Zheito Chophy";"Lok Janshakti Party(Ram Vilas)";"0";"Post Graduate";"47";"55263304";"3156691";"No";"SATAKHA (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"S. Toiho Yeptho";"NCP";"0";"Graduate";"50";"71286602";"0";"Yes";"SURUHUTO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"H. Khehov";"BJP";"0";"Graduate";"57";"137888494";"208860666";"No";"SURUHUTO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"K Tokugha Sukhalu";"NDPP";"0";"Post Graduate";"68";"181484363";"0";"Yes";"ZUNHEBOTO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"Akavi Sum";"NPF";"0";"Graduate";"46";"7049506";"0";"No";"ZUNHEBOTO (ST)";"NAGALAND";"ZUNHEBOTO";"2023";"Nagaland";"No Comment"
"H. Tovihoto Ayemi";"BJP";"0";"Graduate";"39";"17838333";"0";"Yes";"DIMAPUR-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Pukhavi Yepthom";"NPF";"0";"8th Pass";"55";"27221962";"0";"No";"DIMAPUR-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
". Kholie Kapfo";"INC";"0";"Graduate";"49";"8498838";"0";"No";"DIMAPUR-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Moatoshi Longkumer";"NPF";"0";"Post Graduate";"59";"60837143";"756000";"Yes";"DIMAPUR-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Dr. S. Amos Lk";"AAP";"0";"Doctorate";"35";"3370766";"0";"No";"DIMAPUR-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Supulebt";"NDPP";"0";"Post Graduate";"43";"4524130";"0";"No";"DIMAPUR-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Azheto Zhimomi";"NPF";"0";"10th Pass";"62";"29097573";"0";"Yes";"DIMAPUR-III";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Lun Tungnung";"INC";"0";"Graduate Professional";"40";"23386317";"3298849";"No";"DIMAPUR-III";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Tokheho";"NDPP";"0";"Graduate";"61";"124602000";"25400000";"No";"DIMAPUR-III";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"die-u Kronu";"NPP";"0";"Graduate";"27";"55383";"0";"No";"DIMAPUR-III";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"N. Jacob Zhimomi";"BJP";"0";"Graduate";"38";"32495064";"0";"Yes";"GHASPANI-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Akavi N. Zhimom";"AAP";"0";"Graduate";"27";"0";"0";"No";"GHASPANI-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Nagavito Sum";"INC";"0";"12th Pass";"29";"93619000";"0";"No";"GHASPANI-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Z. Kasheto Yeptho";"IND";"0";"10th Pass";"44";"74778746";"0";"No";"GHASPANI-I";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Zhaleo Rio";"NDPP";"0";"Graduate";"64";"83277957";"0";"Yes";"GHASPANI-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"Dr. Kevingulie Khro";"NPF";"0";"Post Graduate";"58";"138735436";"0";"No";"GHASPANI-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"K. K. Sema";"INC";"0";"Post Graduate";"67";"8140725";"0";"No";"GHASPANI-II";"NAGALAND";"DIMAPUR";"2018";"Nagaland";"No Comment"
"T. Torechu";"NPF";"0";"12th Pass";"70";"24659802";"0";"Yes";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"Lithriyem Dupongl";"NCP";"0";"Graduate";"30";"375000";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"S K James";"NPP";"0";"12th Pass";"58";"4382000";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"T. Yankiu Yimchung";"BJP";"0";"Illiterate";"51";"9020000";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"T.yangseo Sangtam";"JD(U)";"0";"Graduate";"36";"6002000";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"T Yangseo Sangtam";"IND";"0";"Graduate";"39";"5589005";"0";"Yes";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"K. Shellumthong Yimchung";"IND";"0";"10th Pass";"54";"4071554";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"Khaseo Ana";"INC";"0";"10th Pass";"44";"9280456";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"Lirimong Sangtam";"BJP";"0";"Graduate";"39";"10151000";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"S. Kiusumew Yimchung";"IND";"0";"8th Pass";"60";"9047893";"0";"No";"PUNGRO KIPHIRE";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"V. Kashiho Sangtam";"BJP";" 1";"Graduate";"57";"48159395";"0";"Yes";"SEYOCHUNG SITIMI";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"C Kipili Sangtam";"NPF";"0";"8th Pass";"67";"22890000";"0";"No";"SEYOCHUNG SITIMI";"NAGALAND";"KIPHIRE";"2018";"Nagaland";"No Comment"
"Dr.neikiesalie Nicky Kire";"NDPP";"0";"Graduate Professional";"66";"78932412";"0";"Yes";"KOHIMA TOWN";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Dr.tseilhoutuo Rhutso";"NPF";"0";"Post Graduate";"44";"29917369";"3872318";"No";"KOHIMA TOWN";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Khriehu Liezietsu";"NPF";"0";"12th Pass";"51";"64130551";"0";"Yes";"NORTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Dr.kekhrielhoulie Yhom";"NDPP";"0";"Doctorate";"41";"86624957";"3791910";"No";"NORTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Neiphiu Rio";"NDPP";"0";"Graduate";"67";"364165827";"0";"Yes";"NORTHERN ANGAMI-II";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Vikho-o YhoshÜ";"NDPP";"0";"Graduate Professional";"66";"52663654";"0";"Yes";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Khrielezo Bio";"NPF";"0";"8th Pass";"55";"27844715";"0";"No";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Medokul Soph";"NPP";"0";"Graduate";"52";"17012154";"0";"No";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Nagakul Tas";"INC";"0";"Graduate";"54";"7301000";"0";"No";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Medo Yhokha";"NDPP";"0";"Post Graduate";"43";"18229524";"0";"Yes";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"Kikovi Kirha";"NPF";"0";"Post Graduate";"51";"124046703";"0";"No";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"Seyievilie Peter Zashumo";"IND";"0";"Post Graduate";"42";"9526245";"0";"No";"SOUTHERN ANGAMI-I";"NAGALAND";"KOHIMA";"2018";"Nagaland";"BYE ELECTION ON 03-11-2020"
"Zale Neikha";"NDPP";"0";"Graduate Professional";"41";"44454159";"0";"Yes";"SOUTHERN ANGAMI-II";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Er. Kropol Vitsu";"NPF";"0";"Graduate Professional";"54";"23594723";"0";"No";"SOUTHERN ANGAMI-II";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"R. Khing";"NDPP";"0";"Graduate";"67";"15104809";"0";"Yes";"TSEMINYU";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Er. Levi Rengma";"NPP";"0";"Graduate Professional";"59";"22314152";"0";"No";"TSEMINYU";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Loguseng Semp";"NPF";"0";"Graduate Professional";"41";"56622107";"0";"No";"TSEMINYU";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Thapimo Semy";"JD(U)";"0";"12th Pass";"58";"7821406";"0";"No";"TSEMINYU";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Keneizhakho Nakhro";"NPF";"0";"Graduate";"51";"86985025";"0";"Yes";"WESTERN ANGAMI";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Asu Keyho";"NPP";"0";"Graduate";"53";"79721375";"0";"No";"WESTERN ANGAMI";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"Er.kevisekho Krus";"NDPP";"0";"Graduate Professional";"57";"98957078";"0";"No";"WESTERN ANGAMI";"NAGALAND";"KOHIMA";"2018";"Nagaland";"No Comment"
"S Pangnyu Phom";"BJP";"0";"Graduate";"54";"10038542";"0";"Yes";"LONGLENG";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"Er. T. L. Semdok";"NPF";"0";"Graduate Professional";"55";"6659500";"0";"No";"LONGLENG";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"Y. B Angam Phom";"NPP";"0";"Graduate";"61";"5287745";"0";"No";"LONGLENG";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"B. S. Nganlang Phom";"NPF";"0";"Graduate";"47";"2191966";"0";"Yes";"TAMLU";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"B. Phongshak Phom";"NDPP";"0";"Graduate";"59";"1927000";"0";"No";"TAMLU";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"B.p. Henveih Phom";"NPP";"0";"Graduate";"43";"1475000";"0";"No";"TAMLU";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"P. Moigam Phom";"AAP";"0";"Post Graduate";"39";"900400";"0";"No";"TAMLU";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
" Chingkam";"IND";"0";"Graduate";"43";"22290850";"0";"No";"TAMLU";"NAGALAND";"LONGLENG";"2018";"Nagaland";"No Comment"
"Temjen Imna Along";"BJP";"0";"12th Pass";"37";"92081988";"7500000";"Yes";"ALONGTAKI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Dr. Benjongliba A";"NPF";"0";"Doctorate";"60";"10551598";"0";"No";"ALONGTAKI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Tongpang Ozukum";"IND";"0";"Graduate";"37";"17156045";"0";"Yes";"ANGETYONGPANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Alemtemshi Jam";"NDPP";"0";"Post Graduate";"63";"91908961";"0";"No";"ANGETYONGPANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"S Chuba Longkum";"NPF";"0";"Graduate";"63";"7239822";"0";"No";"ANGETYONGPANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Sashima";"JD(U)";"0";"Graduate";"43";"2807017";"0";"No";"ANGETYONGPANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Supongwat";"NCP";"0";"10th Pass";"40";"6000088";"0";"No";"ANGETYONGPANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Imtikumzuk";"NDPP";"0";"Graduate";"50";"3848063";"0";"Yes";"AONGLENDEN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Toshipokba";"NPF";" 4";"Graduate";"57";"45121304";"15600000";"No";"AONGLENDEN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Sharingain Longkumer";"NDPP";"0";"Graduate Professional";"37";"73398788";"3034466";"Yes";"AONGLENDEN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"BYE ELECTION ON 11-04-2019"
"Alem Jongsh";"INC";"0";"Post Graduate";"60";"7213520";"0";"No";"AONGLENDEN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"BYE ELECTION ON 11-04-2019"
"Shri Imnatiba";"NPP";"0";"Post Graduate";"38";"22232596";"1831123";"Yes";"ARKAKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"K Temjen Jam";"IND";"0";"Graduate";"56";"109999575";"0";"No";"ARKAKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Shri Mangyang Lima";"NDPP";"0";"Graduate Professional";"60";"45443001";"571140";"No";"ARKAKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Shri Nuklutosh";"NPF";"0";"Graduate";"52";"83309634";"0";"No";"ARKAKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Dr Imtiwapang Aier";"NPF";"0";"Doctorate";"45";"6305000";"0";"Yes";"IMPUR";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"T N Ma";"NDPP";"0";"Post Graduate";"68";"61732789";"0";"No";"IMPUR";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Longrineken";"BJP";"0";"Graduate Professional";"50";"3704544";"6100000";"Yes";"JANGPETKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Dr. K. Chuba";"NPP";"0";"10th Pass";"64";"11388745";"0";"No";"JANGPETKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"E.t Sunup";"NPF";"0";"Post Graduate";"71";"13398324";"0";"No";"JANGPETKONG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Imkong L Imchen";"NPF";"0";"Post Graduate";"67";"24946178";"0";"Yes";"KORIDANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"C Lima Imch";"NDPP";"0";"Post Graduate";"69";"2006867";"0";"No";"KORIDANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"T Chalukumba Ao";"NPP";"0";"Graduate";"57";"6533844";"0";"No";"KORIDANG";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Metsubo Jamir";"NDPP";"0";"Graduate";"58";"81036395";"0";"Yes";"MOKOKCHUNG TOWN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"C. Apok Jam";"NPF";"0";"Graduate Professional";"56";"32078103";"0";"No";"MOKOKCHUNG TOWN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Rongsenshilu";"INC";"0";"10th Pass";"25";"100000";"0";"No";"MOKOKCHUNG TOWN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Temsuwat";"IND";"0";"Post Graduate";"62";"17460317";"0";"No";"MOKOKCHUNG TOWN";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Ngangshi K Ao";"NPF";"0";"Post Graduate";"76";"28912754";"0";"Yes";"MONGOYA";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Alemtemshi Jam";"NDPP";"0";"Post Graduate";"63";"91908961";"0";"No";"MONGOYA";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"S. Supongmeren Jam";"NPP";"0";"Graduate Professional";"55";"2011991";"789953";"No";"MONGOYA";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Amenba Yaden";"NPF";"0";"12th Pass";"65";"70603000";"0";"Yes";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"I. Chubatangit Jam";"IND";"0";"Graduate";"46";"5211500";"0";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"James Imtikumba Yad";"NDPP";"0";"Post Graduate";"60";"60971259";"1000000";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"L. Temjen Jam";"JD(U)";"0";"12th Pass";"69";"151748933";"0";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Lepzungchiba Jam";"INC";"0";"10th Pass";"25";"30569760";"0";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Lipokmar Tzud";"LJP";"0";"Graduate";"40";"5912000";"0";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"S. Imtiwapang Jam";"NCP";"0";"Graduate Professional";"56";"9141938";"0";"No";"TULI";"NAGALAND";"MOKOKCHUNG";"2018";"Nagaland";"No Comment"
"Eshak Konyak";"NPF";"0";"10th Pass";"52";"1156651";"0";"Yes";"ABOI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Awan Konyak";"NDPP";"0";"Post Graduate";"38";"459189";"0";"No";"ABOI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"E. E. Pangteang";"NPF";"0";"12th Pass";"65";"6891363";"0";"Yes";"MOKA";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"K. Kiko Konyak";"NDPP";"0";"8th Pass";"78";"20000";"0";"No";"MOKA";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"N. Thongwang Konyak";"NPF";"0";"8th Pass";"57";"12258727";"0";"Yes";"MON TOWN";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Cheong Konyak";"NPP";"0";"Graduate Professional";"47";"780000";"0";"No";"MON TOWN";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Hawang T. Wangsha";"INC";"0";"Graduate";"39";"1010000";"0";"No";"MON TOWN";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Y. Mankhao Konyak";"NDPP";"0";"Graduate";"35";"910000";"0";"No";"MON TOWN";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Pohwang Konyak";"NDPP";"0";"8th Pass";"75";"7639544";"0";"Yes";"PHOMCHING";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"H. Chingsak Konyak";"NPP";"0";"12th Pass";"38";"50000";"0";"No";"PHOMCHING";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"K. Konngam Konyak";"NPF";"0";"8th Pass";"63";"107413544";"0";"No";"PHOMCHING";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"T. Ngampai Konyak";"INC";"0";"Graduate";"36";"5000";"0";"No";"PHOMCHING";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Noke";"NDPP";"0";"10th Pass";"70";"40560161";"0";"Yes";"TAPI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Lanpha Konyak";"INC";"0";"10th Pass";"64";"8700000";"0";"No";"TAPI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"N. Aphoa Konyak";"JD(U)";"0";"8th Pass";"50";"420000";"0";"No";"TAPI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Tingthok Konyak";"NPF";"0";"8th Pass";"51";"10598640";"0";"No";"TAPI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"anglem";"NPP";"0";"Graduate";"35";"170579";"0";"No";"TAPI";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"C.l John";"NPF";"0";"8th Pass";"52";"4081985";"0";"Yes";"TEHOK";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Chingkai Konyak";"NPP";"0";"12th Pass";"34";"10000";"0";"No";"TEHOK";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Er C Kawang Konyak";"BJP";"0";"Graduate Professional";"52";"12127780";"0";"No";"TEHOK";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Shaboh Konyak";"INC";"0";"8th Pass";"49";"1213690";"0";"No";"TEHOK";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"P. Paiwang Konyak";"BJP";"0";"Graduate";"40";"4981670";"0";"Yes";"TIZIT";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Khongjah Konyak";"NPF";"0";"12th Pass";"37";"2064383";"0";"No";"TIZIT";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Naowang Konyak";"INC";"0";"12th Pass";"50";"5070692";"0";"No";"TIZIT";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"T. Hatpha Wangnao";"JD(U)";"0";"10th Pass";"36";"15973623";"0";"No";"TIZIT";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Y. Wangto Konyak";"IND";"0";"Graduate Professional";"37";"15800000";"0";"No";"TIZIT";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"N. Bongkhao Konyak";"NDPP";"0";"Post Graduate";"41";"9944319";"0";"Yes";"TOBU";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Naiba Konyak";"NPF";"0";"Graduate";"53";"3225000";"0";"No";"TOBU";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
"Shri. Y.m.yollow Konyak";"NPF";"0";"Graduate";"47";"77369378";"0";"Yes";"WAKCHING";"NAGALAND";"MON";"2018";"Nagaland";"No Comment"
