"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"S. Patchaiappa";"DMDK";" 1";"10th Pass";"34";"447200";"0";"No";"MANGALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Sun. Kumaravel";"DMK";" 1";"8th Pass";"50";"56540557";"1325968";"No";"MANGALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Namassivayam";"BJP";"0";"Others";"51";"250576451";"46657956";"Yes";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Krishnan Alias A.K. Kuma";"DMK";" 4";"8th Pass";"58";"125691987";"90700000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Brightmoon V. Muruganandham";"IND";"0";"12th Pass";"46";"2918315";"500000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"C. Dhanavelu";"Amma Makkal Munnettra Kazagam";" 1";"12th Pass";"33";"1245000";"170000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Chamsoud";"IND";"0";"8th Pass";"41";"892000";"700000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Chitra";"Naam Tamilar Katchi";"0";"10th Pass";"36";"2247500";"100200";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K.K. Mathivadhanan, M.B.A., M.Phil.,";"BSP";"0";"Post Graduate";"33";"427240";"240000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P. Gopalakrishna";"Makkal Needhi Maiam";"0";"Others";"39";"434750";"0";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Jayaball Alias Seng";"IND";"0";"12th Pass";"45";"4755200";"4150000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Manikanda";"DMDK";"0";"8th Pass";"33";"477000";"0";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Sivakumar. R.M";"IND";"0";"Graduate";"51";"1183800";"1750000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Subburuma";"IND";"0";"Illiterate";"62";"115000";"0";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Veerappa";"IND";"0";"10th Pass";"51";"9412976";"1060000";"No";"MANNADIPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"L. Sambath";"DMK";" 6";"Graduate Professional";"40";"8055925";"2000000";"Yes";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Baska";"AIADMK";"0";"5th Pass";"49";"162882679";"19407130";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"E. Jeganadha";"Indiya Jananayaka Katchi";"0";"Graduate";"41";"665900";"429400";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"E. Thamizharasa";"IND";"0";"8th Pass";"29";"354206";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"G. Santhosh Kuma";"IND";"0";"8th Pass";"40";"448231";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Kadirvana";"IND";"0";"8th Pass";"41";"499026";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Arikrishna";"Makkal Needhi Maiam";"0";"8th Pass";"54";"2137000";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Manikanda";"Amma Makkal Munnettra Kazagam";" 3";"12th Pass";"27";"335000";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Velava";"Naam Tamilar Katchi";"0";"Others";"28";"364000";"190000";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Nataraja";"IND";"0";"Graduate";"50";"16439175";"35388456";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Vetrivelu";"IND";" 8";"10th Pass";"36";"30358";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Manikanda";"IND";" 8";"8th Pass";"37";"21461";"0";"No";"MUDALIARPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"J. Prakash Kumar";"IND";" 2";"Graduate";"39";"11690824";"1600000";"Yes";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Arunag";"DMDK";"0";"5th Pass";"43";"182405";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Balamuruga";"BSP";"0";"10th Pass";"38";"84000";"500000";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"G. Magesh";"IND";"0";"Post Graduate";"48";"302500";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Muruga";"Amma Makkal Munnettra Kazagam";"0";"10th Pass";"46";"6020000";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Saravana";"Makkal Needhi Maiam";"0";"10th Pass";"40";"1681000";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Faritha Begum";"Naam Tamilar Katchi";"0";"8th Pass";"36";"1110000";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Saravana";"CPI(M)";"0";"Graduate Professional";"39";"733547";"420971";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Kala";"IND";"0";"8th Pass";"57";"41000";"0";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Senthil Kumara";"INC";"0";"Graduate Professional";"29";"44888055";"10250661";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Vaiyapuri Manikanda";"AIADMK";" 1";"Graduate";"39";"35546938";"1042316";"No";"MUTHIALPET";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Richards Johnkumar";"BJP";"0";"Graduate Professional";"29";"36379571";"8105086";"Yes";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
" P Shiva Santhosh";"IND";"0";"Post Graduate";"32";"1188900";"1280000";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Apr Alias A. Poovaragava";"DMDK";"0";"8th Pass";"49";"5978750";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Arun Alias Muruga";"IND";"0";"Graduate";"31";"497086";"200000";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"D Arivuma";"My India Party";" 4";"10th Pass";"40";"355000";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"D Jenovia";"Puducherry Development Party";"0";"12th Pass";"42";"1020000";"97439";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"E Irudhayaraj";"IND";"0";"8th Pass";"41";"1787216";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N Delhi Babu";"IND";"0";"Others";"32";"4208000";"900000";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P Murugesa";"Makkal Needhi Maiam";"0";"Post Graduate";"69";"24130000";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R Anifa";"SDPI";"0";"5th Pass";"53";"695838";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R Arumugam Alias Saravana";"JD(U)";"0";"12th Pass";"51";"42943000";"73500000";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R Pasupathy";"Indiya Jananayaka Katchi";"0";"Graduate";"45";"216000";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S Elumalai, M.A";"IND";"0";"Post Graduate";"63";"378000";"0";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S Prithiviraja";"IND";"0";"10th Pass";"34";"168000";"69655";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S Sasi Kuma";"Naam Tamilar Katchi";"0";"Post Graduate";"39";"7647138";"300000";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Cartigueya";"DMK";"0";"12th Pass";"54";"112748628";"11124654";"No";"NELLITHOPE";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P Rajavelu";"All India N.R. Congress";"0";"12th Pass";"60";"12989820";"1176706";"Yes";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A Velu";"Indiya Jananayaka Katchi";"0";"8th Pass";"37";"5800";"0";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"B Gnanaoly";"Makkal Needhi Maiam";" 1";"10th Pass";"26";"15000";"0";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"C Krishnagopal";"IND";"0";"Graduate";"52";"4072784";"950000";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"D Govury";"Naam Tamilar Katchi";"0";"Graduate";"40";"771500";"29500";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M Paranthama";"BSP";"0";"Others";"27";"500";"29909";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M Selvam";"Amma Makkal Munnettra Kazagam";"0";"Post Graduate";"62";"3686000";"1500000";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S Thirunavukkarasu";"IND";"0";"10th Pass";"52";"1783073";"0";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"T Kalyanasundaram";"JD(U)";"0";"Graduate Professional";"37";"387637";"164000";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V Vizeaveny";"INC";"0";"10th Pass";"48";"2693743";"540227";"No";"NETTAPAKKAM (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"G. Nehru Alias Kuppusamy";"IND";"0";"5th Pass";"56";"439305327";"145055724";"Yes";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Siraj Alias Kanimohamed";"Amma Makkal Munnettra Kazagam";"0";"8th Pass";"39";"751230";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"G. Gopal";"IND";"0";"10th Pass";"31";"108000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Gopalakrishnan .M";"IND";"0";"5th Pass";"41";"12000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"J. Ravi Alias Purushothama";"Puratchi Bharatham";"0";"Graduate";"42";"209000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Purushothama";"Indiya Jananayaka Katchi";"0";"12th Pass";"56";"25500";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Karunanith";"Naam Tamilar Katchi";"0";"8th Pass";"36";"262000";"125000";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Sanka";"IND";"0";"10th Pass";"39";"2150000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Omsakthiseka";"AIADMK";"0";"Post Graduate";"61";"170917557";"23757397";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P. Gopalakrishna";"IND";"0";"10th Pass";"41";"65000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Cadiressa";"DMDK";"0";"Others";"48";"580388";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Raja";"IND";"0";"Graduate Professional";"50";"761344";"100000";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Gopal";"DMK";"0";"8th Pass";"46";"199251167";"54116261";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Saktivel";"Makkal Needhi Maiam";"0";"Graduate";"46";"535000";"0";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Harihara";"IND";"0";"Graduate Professional";"45";"54304722";"215267";"No";"ORLEAMPETH";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Annibal Kennedy";"DMK";"0";"Graduate";"56";"58407282";"0";"Yes";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Anbalaga";"AIADMK";" 4";"10th Pass";"63";"78192485";"10222633";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Jayakuma";"BSP";"0";"10th Pass";"36";"21500";"12000";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Reyaz Ahamed";"IND";"0";"Post Graduate";"49";"351000";"0";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Killivalava";"Indiya Jananayaka Katchi";"0";"10th Pass";"37";"20000";"0";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Mohamed Saleem";"IND";"0";"10th Pass";"58";"335000";"0";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P.M.Baska";"Amma Makkal Munnettra Kazagam";"0";"8th Pass";"59";"3717054";"246500";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Samiyar Alias Vijayakumar Bast";"IND";"0";"10th Pass";"60";"167000";"0";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Santhosh Kuma";"Makkal Needhi Maiam";"0";"Graduate Professional";"35";"1892550";"20000";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Devipriya";"Naam Tamilar Katchi";"0";"10th Pass";"36";"91195";"0";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Sasikuma";"DMDK";"0";"12th Pass";"41";"4024070";"6332653";"No";"OUPALAM";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Ak Sai J Saravanan Kumar";"BJP";" 5";"Graduate";"48";"31086206";"24856826";"Yes";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Mural";"IND";"0";"Graduate";"38";"158000";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Abimanna";"IND";"0";"12th Pass";"61";"0";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Geetha Priya";"Naam Tamilar Katchi";"0";"12th Pass";"42";"268900";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Sanka";"Makkal Needhi Maiam";" 1";"Graduate";"49";"100000";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Ramesh";"Indiya Jananayaka Katchi";"0";"Others";"45";"7000";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Muthalu Vengadesa";"Amma Makkal Munnettra Kazagam";" 1";"Post Graduate";"42";"2563090";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N. Ambigapathy";"IND";"0";"Graduate";"62";"2384452";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P. Karthikeya";"INC";" 3";"Others";"45";"41668280";"16096501";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Babou";"DMDK";"0";"Graduate Professional";"48";"608300";"10000";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Sanjiv Ganth";"IND";"0";"Graduate Professional";"37";"5000";"0";"No";"OUSSUDU (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Sivasankar";"IND";"0";"Post Graduate";"60";"94968946";"3585648";"Yes";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A S Ramesh";"IND";" 1";"Graduate Professional";"42";"3813718";"1600000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Santh";"IND";"0";"5th Pass";"43";"11000";"50000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Angalane Alias Deva Pozhila";"Viduthalai Chiruthaigal Katchi";" 13";"10th Pass";"60";"676000";"145000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Ejoumal";"Amma Makkal Munnettra Kazagam";" 1";"8th Pass";"41";"400000";"200000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Gilbert";"DMDK";"0";"5th Pass";"41";"250200";"0";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Mothilal .S";"CPI(ML)(L)";"0";"10th Pass";"42";"2248415";"1733300";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N. Jeevanandam";"IND";"0";"10th Pass";"61";"5261262";"64216";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N.G. Pannir Selvam";"All India N.R. Congress";"0";"Post Graduate";"58";"33190401";"4987442";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Pazhanivela";"Makkal Needhi Maiam";"0";"12th Pass";"42";"262500";"400000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Sheeshapilla";"BSP";"0";"10th Pass";"33";"1000";"0";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Chitrakala";"JD(U)";"0";"Graduate";"44";"3343000";"68500000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Datchanamoorthy";"Indiya Jananayaka Katchi";"0";"5th Pass";"64";"3000";"0";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Priya";"Naam Tamilar Katchi";"0";"10th Pass";"46";"174645";"33000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Sivasankara";"IND";"0";"Illiterate";"54";"211500";"0";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"V. Thangama";"Puducherry Development Party";"0";"10th Pass";"40";"322000";"61000";"No";"OZHUKARAI";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Lakshminarayanan";"All India N.R. Congress";" 2";"Graduate Professional";"60";"25269393";"2450000";"Yes";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Anthony Sharmila";"Naam Tamilar Katchi";"0";"Graduate Professional";"35";"12564200";"0";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"G. Sathishkuma";"Amma Makkal Munnettra Kazagam";"0";"Graduate";"53";"635000";"0";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Sathiyan Alias Vimala";"IND";"0";"Doctorate";"64";"3252000";"0";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N. Moha";"IND";"0";"10th Pass";"70";"280334";"0";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Paruvadhavardh";"Makkal Needhi Maiam";"0";"Post Graduate";"37";"3127000";"0";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S.P. Sivakuma";"DMK";"0";"Graduate Professional";"62";"108108318";"4053625";"No";"RAJ BHAVAN";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"N. Rangasamy";"All India N.R. Congress";"0";"Graduate Professional";"70";"383975200";"11500000";"Yes";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"C. Anusuya";"IND";"0";"Graduate Professional";"35";"70000";"219000";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"D. Ramesh";"Naam Tamilar Katchi";"0";"Others";"45";"34000";"0";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Muruga";"IND";"0";"5th Pass";"55";"5000";"0";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Sethu Alias Sethu Selvam";"CPI";" 18";"5th Pass";"49";"815492";"0";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"L. Manikanda";"IND";"0";"8th Pass";"40";"5000";"0";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Rajendhira";"Makkal Needhi Maiam";"0";"8th Pass";"56";"375000";"25000";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"R. Shanmugam";"Indiya Jananayaka Katchi";"0";"Graduate";"45";"78000";"0";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S.T. Narassingam";"DMDK";"0";"Illiterate";"57";"292885";"40000";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Vimala Sree. B.";"Amma Makkal Munnettra Kazagam";"0";"12th Pass";"57";"3735788";"174612";"No";"THATTANCHAVADY";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"P. Angalane";"IND";" 1";"Post Graduate";"52";"15482202";"2300000";"Yes";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"A. Muhila";"DMK";" 1";"Graduate Professional";"32";"697224";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"B. Kobiga";"All India N.R. Congress";"0";"10th Pass";"39";"7671400";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Dr.K. Silambarasa";"Amma Makkal Munnettra Kazagam";"0";"Graduate Professional";"30";"1538899";"957617";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"Durai Ramesh";"Makkal Needhi Maiam";"0";"Others";"51";"360000";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"K. Ranjit";"Naam Tamilar Katchi";"0";"Others";"25";"155200";"60000";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Manivanna";"IND";"0";"10th Pass";"49";"1331000";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"M. Shanth";"IND";"0";"10th Pass";"50";"8928958";"1905000";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S. Nadaraja";"IND";"0";"Graduate Professional";"38";"415800";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"S.T. Paramasivam Alias Cal";"IND";"0";"8th Pass";"47";"170486";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"T. Udayakumar, Mlis";"BSP";"0";"Post Graduate";"32";"37000";"440000";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
"T. Vinayagamoorthy";"DMDK";"0";"8th Pass";"39";"233442";"0";"No";"THIRUBHUVANAI (SC)";"PUDUCHERRY";"PUDUCHERRY";"2021";"Puducherry";"No Comment"
