"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Mohan Antil";"AIFB";"0";"12th Pass";"52";"12100000";"0";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Mohan Lal";"IND";"0";"10th Pass";"51";"1622000";"0";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Mukesh Taps";"Rashtriya Majdoor Vikas Party";"0";"Not Given";"41";"761000";"0";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Pramjeet";"BSP";"0";"12th Pass";"47";"1122000";"0";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Raj Kumar Sharma";"Loktanter Suraksha Party";"0";"10th Pass";"51";"115107153";"18267246";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Sohan Parasha";"Mahila & Yuva Shakti Party";"0";"Graduate Professional";"34";"245000";"0";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Sunil Kumar S/O Bhim Singh";"Bharatiya Samtawadi Party (A)";"0";"12th Pass";"45";"6379700";"150000";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Sunil Kumar S/O Gulab Singh";"Jai Maha Bharath Party";"0";"8th Pass";"43";"2375500";"730000";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Sunil Kumar S/O Ishwar Singh";"JD(U)";"0";"Graduate";"46";"14411272";"3000000";"No";"RAI";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Surender Panwar";"INC";"0";"12th Pass";"50";"275027609";"79221342";"Yes";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Amit";"Jannayak Janta Party";"0";"8th Pass";"37";"11904030";"0";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Asha";"Bharatiya Samtawadi Party (A)";"0";"Post Graduate";"39";"2416000";"150000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Azad Singh";"BSP";" 1";"Post Graduate";"60";"5672815";"600000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Balkishan Sharma";"INLD";"0";"Post Graduate";"44";"15546000";"8000000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Dharamb";"Aadarsh Bharat Nirman Dal";"0";"10th Pass";"50";"657000";"0";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Hansraj";"Loktanter Suraksha Party";"0";"10th Pass";"63";"20225000";"2400000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Jai Bhagwa";"SUCI(C)";"0";"Graduate";"71";"21290000";"652000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Karan Singh";"IND";"0";"12th Pass";"40";"967000";"0";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Kavita Ja";"BJP";"0";"Post Graduate";"47";"48666604";"2189713";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Om Parkash Mehta";"Bharatiya Congress (M)";"0";"10th Pass";"55";"4339569";"500000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Ramesh Kumar Khat";"IND";" 1";"Graduate Professional";"58";"44357400";"65000";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Sunil";"Mahila & Yuva Shakti Party";"0";"Graduate";"27";"784000";"0";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Vimal Kisho";"Aam Aadmi Party";" 10";"12th Pass";"50";"10231000";"0";"No";"SONIPAT";"HARYANA";"SONIPAT";"2019";"Haryana";"No Comment"
"Kanwar Pal";"BJP";"0";"12th Pass";"59";"43175163";"4023844";"Yes";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Adarsh Pal Singh";"BSP";" 17";"Graduate";"51";"87800000";"600000";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Akram Kha";"INC";"0";"10th Pass";"49";"135660790";"2535000";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Arjun Singh";"Jannayak Janta Party";"0";"8th Pass";"63";"41094602";"1956437";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Baljeet Sharma";"INLD";"0";"10th Pass";"54";"8814702";"0";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Jagdeep Singh";"IND";"0";"12th Pass";"47";"3886000";"1120000";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Naresh Kuma";"Loktanter Suraksha Party";"0";"10th Pass";"61";"1442000";"0";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Parv";"Bhartiya Shakti Chetna Party";"0";"12th Pass";"51";"26630000";"1860000";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Ranjeet Singh";"Zindabad Kranti Party";" 1";"5th Pass";"38";"1304116";"0";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Yogesh Seth";"IND";"0";"10th Pass";"43";"353134";"0";"No";"JAGADHARI";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Bishan Lal";"INC";"0";"Graduate Professional";"64";"40176241";"7212747";"Yes";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Harbans Kuma";"Loktanter Suraksha Party";" 1";"12th Pass";"30";"3758100";"1100000";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Karan Dev";"BJP";"0";"Post Graduate";"58";"42685207";"3780000";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Mahipal Singh";"BSP";"0";"Post Graduate";"61";"53080500";"1619500";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Manga Ram";"Jannayak Janta Party";"0";"5th Pass";"52";"21975000";"2000000";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Manpreet Kuma";"IND";"0";"Graduate";"30";"85000";"0";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Naresh Lal";"Aam Aadmi Party";"0";"Post Graduate";"64";"28097000";"285200";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Rajb";"INLD";"0";"10th Pass";"53";"7517000";"125000";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Ravi Kuma";"Sarva Hit Party";"0";"10th Pass";"27";"138699";"0";"No";"RADAUR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Renu Bala";"INC";"0";"12th Pass";"39";"22721464";"2107000";"Yes";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Anil Kumar Gagat";"AIFB";"0";"Post Graduate";"37";"395000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Arun Kuma";"CPI";"0";"Graduate Professional";"46";"1705000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Balwant Singh";"BJP";"0";"Graduate";"69";"60181246";"2931752";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Chaman Lal";"Swaraj India";"0";"Post Graduate";"65";"12698673";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Desh Raj";"IND";"0";"Graduate";"42";"165000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Dharam Pal";"RPI(A)";" 1";"Graduate";"58";"6879500";"783583";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Dr. Kusum Sherwal";"Jannayak Janta Party";"0";"Doctorate";"48";"23938689";"1662427";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Gulshan Kuma";"IND";"0";"12th Pass";"33";"325000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Mamchand Rattu";"IND";"0";"Post Graduate";"36";"2965000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Mangat Ram";"Bhartiya Sarvodaya Party";"0";"10th Pass";"71";"2540000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Naib Singh";"Bhartiya Veer Dal";"0";"8th Pass";"48";"1317000";"250000";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Nathi Ram Khera";"Loktanter Suraksha Party";"0";"12th Pass";"36";"26020000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Ranjeet Singh";"Zindabad Kranti Party";" 1";"5th Pass";"38";"1304116";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Sahi Ram";"BSP";"0";"10th Pass";"56";"2480000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Sushma Dev";"INLD";"0";"10th Pass";"33";"1515000";"0";"No";"SADHAURA (SC)";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Ghanshyam Dass";"BJP";"0";"Graduate Professional";"67";"83786666";"6939821";"Yes";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Arvinder Singh Khalsa";"Aam Aadmi Party";"0";"Post Graduate";"51";"6933200";"840000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Dilbag Singh";"INLD";" 1";"Graduate";"48";"347570145";"40099354";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Mandeep Kau";"IND";"0";"Post Graduate";"36";"172487";"15000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Nirmal Chauha";"INC";"0";"Post Graduate";"47";"12848118";"1380000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Rohit Roj";"IND";" 2";"10th Pass";"27";"90000";"0";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Salesh Tyag";"Jannayak Janta Party";"0";"12th Pass";"44";"11526000";"160000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Satish Tyag";"Loktanter Suraksha Party";"0";"Illiterate";"52";"1663293";"65000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Shammi Kapoo";"IND";"0";"Post Graduate";"41";"440000";"550000";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Yogesh Kuma";"BSP";"0";"12th Pass";"35";"5870629";"3187450";"No";"YAMUNANAGAR";"HARYANA";"YAMUNANAGAR";"2019";"Haryana";"No Comment"
"Anil Viz";"BJP";"0";"Graduate";"61";"8654838";"3450426";"Yes";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Bimal Parkash";"IND";"0";"Graduate Professional";"63";"42588199";"10200000";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Charan Singh";"BSP";"0";"10th Pass";"68";"240858";"0";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Charanjeet Singh";"IND";"0";"8th Pass";"32";"19050";"0";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Jagtar Singh";"IND";"0";"12th Pass";"44";"13149263";"350000";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Mehak Khanna";"Haryana Lokhit Party";"0";"Graduate";"37";"455000";"0";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Nirmal Singh";"INC";"0";"Graduate";"61";"106419713";"1876874";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Satish Kapoo";"Haryana Jan Chetna Party (V)";"0";"10th Pass";"60";"50579000";"0";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Sewa Singh";"IND";"0";"12th Pass";"63";"25812000";"100000";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Suraj Prakash Jindal";"INLD";"0";"Graduate";"51";"41242000";"10713000";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Tilak Raj Taneja";"National Janhit Congress (AB)";"0";"10th Pass";"64";"16573013";"47248";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Vinod";"IND";"0";"10th Pass";"42";"99000";"0";"No";"AMBALA CANTT";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Aseem Goyal";"BJP";"0";"Graduate";"34";"30520558";"1396042";"Yes";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Balvinder Singh";"SAD";"0";"Graduate";"45";"62422603";"193900";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Bhoora Ram";"IND";"0";"5th Pass";"70";"21070000";"0";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Chunni Manoj Kuma";"IND";"0";"8th Pass";"33";"22015000";"0";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Dalbir Singh";"Haryana Lokhit Party";"0";"12th Pass";"31";"101000";"0";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Himmat Parkash Singh";"INC";"0";"Post Graduate";"39";"30833926";"222594";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Nadeem Khan Ahmed";"IND";"0";"Illiterate";"41";"50500";"0";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Pritpal Singh";"BSP";"0";"Graduate";"36";"8235374";"2348000";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Raj Kuma";"IND";"0";"8th Pass";"61";"6810387";"170000";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Randhir Singh";"IND";"0";"8th Pass";"44";"55500000";"10200000";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Shiv Kuma";"IND";" 1";"Graduate Professional";"55";"117000";"0";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Surjeet Singh";"IND";"0";"10th Pass";"42";"3727000";"245000";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Venod Sharma";"Haryana Jan Chetna Party (V)";"0";"Graduate";"65";"1531400000";"11460000";"No";"AMBALA CITY";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Smt. Santosh Sarwan";"BJP";"0";"Graduate";"59";"59797841";"0";"Yes";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Dev Raj";"Haryana Lokhit Party";"0";"Graduate";"54";"3570000";"0";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Haveli Ram";"IND";"0";"8th Pass";"37";"7420000";"600000";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Karnail Singh";"BSP";"0";"10th Pass";"48";"6145000";"60000";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Pawan Kuma";"IND";"0";"Graduate";"43";"312000";"0";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Rajkumar Barara";"Haryana Janhit Congress (BL)";"0";"Graduate";"42";"4678000";"772067";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Rajveer Singh";"INLD";"0";"10th Pass";"47";"24333566";"5776400";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Varun Chaudhary";"INC";"0";"Graduate Professional";"34";"56954188";"1450000";"No";"MULLANA (SC)";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Nayab Saini";"BJP";"0";"Graduate Professional";"44";"9318394";"0";"Yes";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Bhum Singh Rana";"Haryana Janhit Congress (BL)";" 1";"Graduate Professional";"47";"9782000";"500000";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Jagmal Singh Raulo";"INLD";"0";"8th Pass";"56";"130058296";"2749900";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Ram Kisha";"INC";" 1";"Graduate";"51";"298379280";"3770000";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Ram Singh";"BSP";"0";"8th Pass";"62";"84870176";"112000";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Randhir Singh";"Bhartiya Shakti Chetna Party";"0";"Graduate";"62";"45859184";"715000";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Suresh Kumar Punia";"Smast Bhartiya Party";"0";"Post Graduate";"41";"6867000";"0";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Tek Chand";"CPI(M)";"0";"Graduate";"62";"7562132";"345000";"No";"NARIANGARH";"HARYANA";"AMBALA";"2014";"Haryana";"No Comment"
"Sukhvinder Shyoran";"BJP";"0";"12th Pass";"29";"44207326";"600000";"Yes";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Bhupend";"Rashtriya Arya Raj Sabha";"0";"Graduate";"30";"411054";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Devender Arya Naga";"Haryana Janhit Congress (BL)";"0";"8th Pass";"52";"3217971";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Inderjeet";"BSP";"0";"Graduate";"35";"1020000";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Kanwar Singh";"IND";"0";"Graduate";"60";"2040500";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Karnal Raghbir Singh Chill";"INLD";"0";"Graduate";"70";"34725205";"3581157";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Parvinder Kuma";"IND";"0";"Graduate";"39";"10537000";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ram Niwas";"Smast Bhartiya Party";"0";"12th Pass";"32";"2500000";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Rameshwar Singh";"IND";"0";"10th Pass";"52";"1749061";"450000";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ranbir Singh Mahendra";"INC";"0";"Graduate Professional";"70";"135470154";"338600";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Satbir Singh";"IND";"0";"10th Pass";"45";"1335589";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Savita";"Haryana Lokhit Party";"0";"Graduate";"0";"4000446";"150000";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Sunil Kuma";"Republican Backward Congress";"0";"12th Pass";"41";"1430000";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Umed Singh";"IND";"0";"10th Pass";"42";"34144273";"0";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ved Parkash Bhartiya";"RPI(A)";"0";"10th Pass";"36";"5220508";"160000";"No";"BADHRA";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Vishambhar Balmiki";"BJP";"0";"12th Pass";"44";"765067";"0";"Yes";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Anil Kuma";"IND";"0";"Post Graduate";"44";"508850";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Balwa";"IND";"0";"Literate";"27";"210000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Balwan Singh";"IND";"0";"10th Pass";"31";"237000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Bishamber Dass";"IND";"0";"10th Pass";"56";"409500";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Hansraj";"Rashtrawadi Parivartan Party (L.B,)";"0";"12th Pass";"42";"322000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Harish Kuma";"IND";"0";"10th Pass";"45";"154700";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Moti Lal";"IND";"0";"Graduate";"30";"348000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Mukesh Kuma";"IND";"0";"10th Pass";"45";"282500";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Narender Kuma";"IND";"0";"Post Graduate";"35";"57064";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Naresh";"IND";"0";"10th Pass";"42";"271000";"100000";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Pardeep Kuma";"Smast Bhartiya Party";"0";"Post Graduate";"34";"140000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Prem Singh";"Republican Backward Congress";"0";"5th Pass";"59";"1145000";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Raghubir Ranga";"Haryana Janhit Congress (BL)";"0";"Graduate Professional";"54";"4939694";"380462";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Raj Kuma";"Haryana Lokhit Party";"0";"12th Pass";"41";"4440000";"2060000";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Rakesh Kuma";"SP";"0";"Graduate";"28";"1292400";"60000";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ram Kishan Fauj";"INC";"0";"10th Pass";"46";"44004411";"14496924";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Randh";"IND";"0";"10th Pass";"42";"537062";"25028";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Roshan Lal";"IND";"0";"12th Pass";"55";"140500";"0";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Siri Parkash";"IND";"0";"12th Pass";"46";"1102000";"50000";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Smt. Daya Ra";"INLD";"0";"Post Graduate";"32";"9052875";"47081";"No";"BAWANI KHERA (SC)";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ghanshyam Saraf";"BJP";"0";"Graduate";"51";"59994308";"7415000";"Yes";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ajay Haluwasia";"IND";"0";"Graduate Professional";"39";"1977000";"20000";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Anup Kuma";"IND";"0";"8th Pass";"49";"208300";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ashok Buwaniwala";"Haryana Lokhit Party";"0";"Post Graduate";"45";"16453521";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Ashok Kadya";"IND";"0";"10th Pass";"26";"1262144";"600000";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Basant Kumar Sharma";"IND";"0";"12th Pass";"37";"53100";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Bhoop Singh";"Rashtrawadi Parivartan Party (L.B,)";"0";"12th Pass";"30";"46000";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Bishamber Arora";"IND";"0";"12th Pass";"52";"22361671";"2850000";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Deepak Kuma";"IND";"0";"8th Pass";"42";"850000";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Dr Shiv Shanker Bhardwaj";"Haryana Jan Chetna Party (V)";"0";"Post Graduate";"60";"116387127";"2213490";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Jai Parkash Kaushik";"IND";"0";"8th Pass";"35";"130300";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Maman Chand";"IND";"0";"Graduate";"36";"10633468";"632498";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Neel Kanwal";"Smast Bhartiya Party";"0";"Post Graduate";"58";"442791724";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Pankaj Tayal";"IND";"0";"Graduate Professional";"26";"61000";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Paramjeet Singh";"IND";"0";"Graduate Professional";"50";"6377553";"300000";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Pradeep";"BSP";"0";"10th Pass";"60";"17016870";"0";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
"Puran Chand";"SP";"0";"12th Pass";"47";"15500";"70000";"No";"BHIWANI";"HARYANA";"BHIWANI";"2014";"Haryana";"No Comment"
