"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Dr. Vinod Maroti Ranga";"Bahujan Republican Socialist Party";"0";"Doctorate";"46";"1700000";"0";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Gajbhiye Yogesh Balakdas";"IND";"0";"12th Pass";"42";"12000";"0";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Monali Prakash Bhalav";"IND";"0";"Graduate";"32";"20000";"0";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Nilesh Mahadev Dhok";"IND";"0";"8th Pass";"38";"0";"0";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Rajiv Ranjan Singh";"IND";"0";"Graduate Professional";"39";"7466691";"877747";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Rambhau Budharam Bhalav";"IND";"0";"8th Pass";"49";"1012000";"30000";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Singh Manoj Krupashanka";"IND";" 2";"12th Pass";"40";"57967400";"15017980";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sudhakar Shamrao Deshmukh";"BJP";" 5";"Graduate";"64";"64397470";"1511790";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Vijay Namdeorao Khandal";"IND";"0";"8th Pass";"45";"0";"0";"No";"NAGPUR WEST";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Ashish Nandkishor Jaiswal";"IND";" 1";"Graduate Professional";"48";"56454480";"8539085";"Yes";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Bhagwan Bhaiyya Bhond";"Vanchit Bahujan Aaghadi";"0";"8th Pass";"40";"553984";"20000";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Dwaram Mallikarjun Reddy";"BJP";" 1";"5th Pass";"57";"74216566";"3968348";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Ishwar Chaitram Gajb";"AAP";"0";"Graduate";"37";"442000";"0";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Karamore Ramesh Prabhaka";"Prahar Janshakti Party";" 2";"12th Pass";"40";"11004435";"20295";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Mukesh Madhukar Pendam";"IND";"0";"Post Graduate";"29";"24611";"0";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sanjay Vitthalrao Satyeka";"BSP";" 3";"12th Pass";"45";"7874875";"49500";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Satyendra (Bunty) Ratanlal Gedam";"IND";"0";"Graduate";"44";"3395090";"1610000";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Udaysingh Sohanlal Yadav";"INC";"0";"12th Pass";"41";"48679940";"6887037";"No";"RAMTEK";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sunil Chhatrapal Kedar";"INC";" 4";"Post Graduate";"58";"40181723";"0";"Yes";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Arun Tejarao Keda";"Swatantra Bharat Paksha";" 1";"Graduate";"69";"10244995";"124687";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Bhimrao Raghobaji Nikos";"IND";"0";"10th Pass";"56";"333517";"0";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Gajanan Madhukar Bhinga";"IND";"0";"12th Pass";"40";"1105107";"296065";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Pramod Vyankatrao Bagad";"Vanchit Bahujan Aaghadi";"0";"8th Pass";"47";"503111";"0";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Rajeev Bhaskarrao Potda";"BJP";" 3";"Graduate Professional";"60";"179100680";"13162955";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sanchayata Sudesh Patil";"BSP";"0";"12th Pass";"26";"64000";"0";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Vijay Pandhari Rajurka";"Bahujan Mukti Party";"0";"12th Pass";"50";"1708195";"1775000";"No";"SAVNER";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Raju Devnath Parwe";"INC";" 2";"12th Pass";"49";"44260494";"10499372";"Yes";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Abhishek Chaturbhuj Bansod";"IND";"0";"Post Graduate";"35";"1022500";"600000";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Bawane Padmakar Domaj";"Bahujan Mukti Party";"0";"Graduate";"42";"1656660";"2300000";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Kamble Milind Devrao";"Peasants And Workers Party of India";"0";"10th Pass";"52";"854273";"0";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Manojkumar Manoranjan Bawangad";"MNS";"0";"Others";"34";"14258000";"818618";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Mina Gulabrao Warka";"Rashtriya Jansambhavna Party";"0";"12th Pass";"39";"165768";"0";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Nitnavare Vinod Shalikram";"IND";"0";"Graduate";"54";"4932000";"400000";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Pandurang Modku Shambharka";"Ambedkarite Party of India";"0";"Graduate Professional";"48";"993820";"0";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sandip Sahadeo Meshram";"BSP";"0";"10th Pass";"36";"13805000";"5700000";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Sudhir Laxman Parw";"BJP";" 1";"12th Pass";"50";"54796473";"5187931";"No";"UMRED (SC)";"MAHARASHTRA";"NAGPUR";"2019";"Maharashtra";"No Comment"
"Ashokrao Shankarrao Chavan";"INC";" 3";"Post Graduate";"60";"501581090";"40395685";"Yes";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ayalwad Namdev Nagorao";"Vanchit Bahujan Aaghadi";"0";"12th Pass";"36";"25631000";"7886000";"No";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balaprasad Narayan Lingampall";"IND";"0";"8th Pass";"39";"10000";"0";"No";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Paparao Pandit Chava";"IND";" 1";"12th Pass";"39";"173000";"0";"No";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ratnakar S/O Shamrao Taru";"BSP";" 2";"12th Pass";"40";"980000";"509699";"No";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shrinivas Alias Bapusaheb Deshmukh Gortheka";"BJP";" 6";"10th Pass";"70";"26881253";"9222110";"No";"BHOKAR";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Antapurkar Jitesh Raosaheb";"INC";"0";"Graduate Professional";"32";"13489977";"5824400";"Yes";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Arun Kondibarao Dapkeka";"IND";"0";"Graduate";"58";"20071540";"1065000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Bhagwan Govindrao Kandha";"IND";"0";"10th Pass";"43";"4050000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"D. D.Waghma";"Republican Party of India (Khobragade)";"0";"10th Pass";"60";"10000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Gajbhare Sahebrao Bhiwa";"IND";"0";"Post Graduate";"47";"3268000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Kerurkar Vivek Pundlikrao";"JD(S)";" 1";"Graduate";"49";"5010000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Maroti Laxman Sonkambl";"IND";"0";"Post Graduate";"38";"10000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Prof. Parmeshwar Shivdas Waghma";"Bahujan Bharat Party";"0";"Graduate Professional";"39";"118071";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Sabne Subhash Pirajirao";"BJP";"0";"10th Pass";"51";"33267078";"7024984";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Sadashiv Rajaram Bhuya";"IND";"0";"Post Graduate";"39";"186000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Uttam Ramrao Ingol";"Vanchit Bahujan Aaghadi";"0";"Post Graduate";"51";"13230060";"300000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"aghmare Vimal Baburao";"IND";"0";"Literate";"44";"1825000";"1360000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"BYE ELECTION ON 30-10-2021"
"Antapurkar Raosaheb Jayvanta";"INC";"0";"12th Pass";"62";"6186187";"2145810";"Yes";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balaji Baliram Band";"IND";" 3";"Graduate";"55";"2617820";"15000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balwant Rajaram Gajbha";"IND";"0";"Graduate Professional";"37";"135354";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Bhimrao Narayan Gaikwad";"IND";"0";"12th Pass";"59";"7310000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ramchandra Gangaram Bharand";"Vanchit Bahujan Aaghadi";" 1";"Post Graduate";"43";"2337615";"10000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ramchandra Lalu Vananj";"IND";"0";"Graduate";"58";"3758000";"0";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Savitribai Shrihari Kambl";"BSP";"0";"8th Pass";"45";"1093000";"580";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Subash Pirajirao Sab";"SHS";"0";"10th Pass";"49";"32199232";"7786631";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Vimal Baburao Waghma";"National Socialist Party (United)";"0";"5th Pass";"42";"575000";"100000";"No";"DEGLUR (SC)";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jawalgaonkar Madhavrao Nivruttirao Patil";"INC";"0";"Graduate";"47";"24420604";"1578340";"Yes";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Adv. Marotrao Kanhobarao Hukke Patil(Vakil)";"IND";"0";"Graduate Professional";"44";"2255000";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ahemad A. Gaffar Shaikh";"IND";" 1";"12th Pass";"34";"1020000";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ashtikar Nagesh Bapurao Patil";"SHS";" 1";"Graduate";"47";"54589678";"8500000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Bharati Sudarshan Rambharat";"Vanchit Bahujan Aaghadi";"0";"Graduate Professional";"44";"888540";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Chandrashekhar Uttamrao Kadam";"IND";"0";"Graduate Professional";"50";"6280000";"3240000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ghunnar Prakash Vitthalrao";"IND";"0";"Others";"60";"10480000";"300000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ha. Bha. Pa. Pracharya S.G. Chavan Unchadka";"IND";"0";"Post Graduate";"70";"10010";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Kadam Sambharao Urf Baburao Kohalika";"IND";"0";"Graduate";"55";"8100383";"1150000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Nakhate Satwaji Digamba";"Bahujan Mukti Party";"0";"Post Graduate";"26";"50500";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ramchandra Fakira Rathod";"BSP";"0";"Graduate";"62";"315000";"150000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Santosh Maroti Boinwad";"IND";"0";"8th Pass";"37";"2700000";"102000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shrinivas Vaijnathrao Potda";"IND";"0";"12th Pass";"73";"50000";"0";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Tryambakrao Shankarrao Deshmukh";"IND";"0";"Graduate";"39";"11285000";"1585000";"No";"HADGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Bhimrao Ramjee Keram";"BJP";" 1";"10th Pass";"52";"12445900";"2240000";"Yes";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Anaiddin Fayyajoddin Shekh";"IND";"0";"Illiterate";"56";"10000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Hamraj Udaybhan Uik";"Vanchit Bahujan Aaghadi";"0";"Doctorate";"37";"1747458";"1800000";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jadhav Pradip Hemsing";"NCP";"0";"12th Pass";"65";"78817597";"9099276";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mirachi Maharaj Dharamdas Tripath";"Jai Jawan Jai Kisan Party";"0";"Illiterate";"68";"10000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rajesh Narayan Dhava";"IND";"0";"Post Graduate";"33";"626500";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"S Imran Sali S Ahamad Al";"IUML";"0";"12th Pass";"32";"154000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sandip Vijayrao Nikhat";"BSP";"0";"Graduate";"35";"1195000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Santosh Madhav Adk";"Bahujan Mukti Party";"0";"8th Pass";"31";"3586550";"65000";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shadulaa Ahemad Shekh";"Baliraja Party";" 1";"Literate";"38";"25000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Valkulwad Kondba Marot";"IND";"0";"Graduate";"27";"1090000";"60000";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Vinod Mohan Rathod";"MNS";"0";"10th Pass";"68";"11363100";"120000";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Vishal Datta Shind";"Sambhaji Brigade Party";" 1";"12th Pass";"30";"50000";"0";"No";"KINWAT";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shyamsundar Dagdoji Shinde";"Peasants And Workers Party of India";"0";"Post Graduate";"64";"436244267";"14279020";"Yes";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Bharat Babarao Kopna";"IND";"0";"12th Pass";"30";"5620000";"1053000";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Dilip Shankarrao Dhondg";"NCP";" 2";"Post Graduate";"38";"41604321";"2890101";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Hanmant Raghunath Wadwal";"BSP";"0";"5th Pass";"49";"1210000";"1630";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mukteshwar Keshavrao Dhondg";"SHS";"0";"Graduate Professional";"48";"94268336";"12933027";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Pandurang Tolba Wa";"IND";" 1";"10th Pass";"50";"1503268";"0";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rangnath Bapurao Gajal";"IND";"0";"10th Pass";"27";"164500";"0";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rukminbai Shankarrao Git";"JD(S)";"0";"12th Pass";"57";"14795094";"0";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shivkumar Narayanrao Narangal";"Vanchit Bahujan Aaghadi";" 7";"Graduate";"42";"11071990";"4280000";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Subhash Bhagwan Kolh";"Sambhaji Brigade Party";" 3";"12th Pass";"30";"197020";"0";"No";"LOHA";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Tushar Govindrao Rathod";"BJP";"0";"Graduate Professional";"40";"40519706";"4909534";"Yes";"MUKHED";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balaji Janardhan Aaglav";"Sambhaji Brigade Party";"0";"Graduate";"45";"8560000";"600000";"No";"MUKHED";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Bhausaheb Khushalrao Patil";"INC";" 2";"8th Pass";"49";"3090700";"6763665";"No";"MUKHED";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jitendra Dashrath Waghma";"BSP";"0";"Graduate";"43";"125000";"0";"No";"MUKHED";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jivan Vithalrao Daregaw";"Vanchit Bahujan Aaghadi";" 2";"Graduate Professional";"50";"483000";"0";"No";"MUKHED";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rajesh Sambhajirao Pawar";"BJP";" 2";"Graduate Professional";"47";"1910606090";"326722427";"Yes";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Aniket Amratrao Shind";"Sambhaji Brigade Party";"0";"Graduate";"26";"120000";"20000";"No";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Babarao Laxmanrao Dongaonka";"National Socialist Party (United)";"0";"Graduate";"45";"580000";"0";"No";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Digambar Hulappa Ramlod";"IND";"0";"8th Pass";"27";"1050000";"68000";"No";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Havgirrao Sambhaji Honshett";"IND";"0";"12th Pass";"64";"3222000";"150000";"No";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Vasantrao Chava";"INC";" 1";"12th Pass";"64";"29812014";"976028";"No";"NAIGAON";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balaji Devidasrao Kalyankar";"SHS";" 2";"12th Pass";"39";"18857402";"5060767";"Yes";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Dattatrya Pandurang Savant";"INC";"0";"Graduate";"60";"48723660";"300000";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Gangadhar Satwaji Fuga";"MNS";"0";"Graduate";"45";"22814060";"391599";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jaideep Subhash Paitha";"IND";"0";"12th Pass";"32";"600000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"M.A. Sadik M.A. Razzak";"Ambedkar National Congress";"0";"Post Graduate";"52";"25000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mohmmad Ali Mohmmad Rahimodd";"IND";" 5";"8th Pass";"40";"505000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mohmmad Firoz Khan Mohmmad";"All India Majlis-E-Ittehadul Muslimeen";"0";"8th Pass";"44";"24746095";"20563269";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mohmmad Imran Al";"Bahujan Maha Party";"0";"10th Pass";"38";"0";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mohmmad Naveed Patha";"IND";" 1";"Graduate Professional";"74";"200000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mukundrao Narharrao Chav";"Vanchit Bahujan Aaghadi";"0";"Post Graduate";"58";"10504824";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Nitish Vithalrao Pawad";"IND";"0";"12th Pass";"27";"5490498";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Prakash Govindrao Bagat";"BSP";"0";"12th Pass";"56";"170000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rajesh Dnyanoba Pimpl";"IUML";"0";"5th Pass";"30";"734376";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Rohit Dattya Addeka";"Bahujan Mukti Party";"0";"Graduate";"28";"20500";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sagar Maroti Jadhav";"IND";"0";"8th Pass";"39";"10000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sahebrao Bhiva Gajbha";"IND";"0";"Post Graduate";"46";"584427";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sahebrao Nagorao Gundil";"IND";"0";"Graduate";"45";"725000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sambhaji Dashrath Shind";"IND";"0";"10th Pass";"72";"489000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Shrikant Laxman Gaikwad";"IND";"0";"5th Pass";"61";"260000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sopan Balajirao Neval";"Rashtriya Maratha Party";" 4";"12th Pass";"28";"51300";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sudhakar Devidas Josh";"IND";"0";"10th Pass";"49";"5100000";"35000";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Sugat Dattrao Pundg";"Bahujan Vikas Aaghadi";"0";"Graduate";"41";"50000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Suryakant Namdev Tahlapurka";"IND";"0";"8th Pass";"40";"90000";"0";"No";"NANDED NORTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Mohanrao Marotrao Hambarde";"INC";"0";"10th Pass";"56";"24805632";"1388886";"Yes";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Abdul Rais Ahemad";"Ambedkar National Congress";"0";"5th Pass";"52";"0";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Altaf Ahmed";"IUML";"0";"Graduate";"53";"7157617";"540000";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Ashok Ananda Waghma";"IND";"0";"10th Pass";"27";"102000";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Balasaheb Dagadu Jadhav";"Sambhaji Brigade Party";" 1";"12th Pass";"43";"1278671";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Deelip Venkatrao Kandkurt";"IND";"0";"10th Pass";"57";"39387284";"8447289";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Dhavle Suresh Baliram";"IND";"0";"10th Pass";"47";"20000";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Dr. Dasrao Raosaheb Deshmukh";"IND";"0";"Post Graduate";"76";"20453100";"600000";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Farukh Ahemad Iqbal Ahemad";"Vanchit Bahujan Aaghadi";" 1";"Others";"46";"14788990";"3903822";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Gani Sk Rasool M";"IND";"0";"5th Pass";"48";"92000";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
"Jaikumar Gopinath Doibal";"IND";" 1";"12th Pass";"29";"193000";"0";"No";"NANDED SOUTH";"MAHARASHTRA";"NANDED";"2019";"Maharashtra";"No Comment"
