"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Narender Kuma";"SP";"0";"Graduate";"38";"22545243";"0";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Sumita Vaid";"IND";"0";"Post Graduate";"42";"11441505";"5416939";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vedram Bhat";"BSP";"0";"Graduate Professional";"65";"82203100";"0";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vinod";"Republican Sena";"0";"10th Pass";"46";"201592";"0";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vinod Sharma";"Rashtriya Kisan Majdoor Party";"0";"12th Pass";"48";"13225500";"274560";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Yogesh Kuma";"IND";"0";"Post Graduate";"31";"20500";"0";"No";"JEWAR";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Pankaj Singh";"BJP";"0";"Graduate";"38";"30393622";"1500000";"Yes";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Brijesh";"RLD";"0";"12th Pass";"39";"6141500";"300000";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Javed Kha";"Sarv Sambhaav Party";"0";"12th Pass";"25";"865000";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Jayaram Bansal";"SHS";"0";"8th Pass";"54";"8900000";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Kishore Singh";"Bharatiya Democratic Socialist Alliance Party";"0";"10th Pass";"39";"1022900";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Krishna Kant Singh";"Jan Adhikar Manch";"0";"Graduate";"44";"2865000";"300000";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Krishnpal Singh";"Pashchimi Uttar Pradesh Vikas Party";"0";"Graduate";"61";"21830000";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Prem Singh";"Rashtriya Janhit Sangharsh Party";"0";"Graduate";"41";"53077000";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Ravikant";"BSP";"0";"10th Pass";"40";"64719420";"17204384";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Ripan Halda";"Bhartiya Bhaichara Party";"0";"8th Pass";"25";"61700";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Sunil Choudhary";"SP";"0";"12th Pass";"38";"153368960";"858000";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vijay Kuma";"IND";"0";"Post Graduate";"30";"14106527";"0";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vikas Gupta";"IND";"0";"Graduate Professional";"46";"25322582";"13450000";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Vikram Singh";"Bharatiya Subhash Sena";"0";"12th Pass";"34";"5810000";"700000";"No";"NOIDA";"UTTAR PRADESH";"GAUTAM BUDDHA NAGAR";"2017";"Uttar Pradesh";"No Comment"
"Atul Garg";"BJP";"0";"Graduate";"59";"121966511";"81016447";"Yes";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Akhilesh Kuma";"IND";"0";"Graduate Professional";"41";"1815000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Akila Begum";"Bharatiya Janvadi Party";"0";"5th Pass";"45";"2970000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Dhirendra";"IND";" 1";"Graduate";"37";"142058337";"8848379";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"K K Sharma";"INC";"0";"Post Graduate";"65";"109071370";"470000";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Kira";"Sarv Sambhaav Party";"0";"Graduate Professional";"38";"495000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Mahesh Chand Gautam";"IND";"0";"12th Pass";"44";"6176500";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Matbul Ahmad";"Bahujan Mukti Party";"0";"Literate";"48";"2083000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Shamsher Rana";"IND";"0";"12th Pass";"45";"4042000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sultan Singh";"RLD";"0";"10th Pass";"52";"23487737";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Suresh Bansal";"BSP";"0";"Post Graduate";"74";"108145684";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Vikas Malhotra";"IND";"0";"Graduate";"38";"28000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Vikram";"Swatantra Jantaraj Party";"0";"12th Pass";"51";"481000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Nandkishor";"BJP";" 5";"Post Graduate";"41";"14862924";"449817";"Yes";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Amit Kuma";"IND";" 2";"8th Pass";"25";"21000";"0";"No";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Madan Bhaiya";"RLD";" 3";"Graduate";"57";"101557183";"7000000";"No";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Nasim";"IND";"0";"Illiterate";"46";"2151450";"0";"No";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Rashid Malik";"SP";"0";"8th Pass";"35";"37976516";"0";"No";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Zakir Al";"BSP";"0";"10th Pass";"38";"189750228";"0";"No";"LONI";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Manju Shiwach";"BJP";"0";"Graduate";"55";"131424096";"11178392";"Yes";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Mohmmad Al";"IND";" 1";"8th Pass";"49";"13949547";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Nizam";"IND";" 1";"12th Pass";"49";"2442466";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ram Asrey Sharma";"SP";" 2";"12th Pass";"64";"2394772";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ram Kuma";"Rashtrawadi Praja Dal";"0";"10th Pass";"45";"59000";"24000";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sumit";"IND";"0";"Graduate";"28";"26475";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Vishant";"Rashtriya Lokraj Party";"0";"12th Pass";"26";"12611";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"ahab";"BSP";" 1";"10th Pass";"56";"77249000";"0";"No";"MODI NAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ajit Pal Tyagi";"BJP";"0";"Graduate Professional";"43";"58849760";"3100000";"Yes";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ajay Pal Singh";"RLD";" 3";"12th Pass";"50";"85990212";"3790000";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Arunesh Kumar Tewatia";"IND";"0";"Graduate";"41";"411054";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ashok Kumar Sharama";"IND";"0";"Graduate Professional";"49";"18519252";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Dishant Tyag";"IND";"0";"Graduate";"31";"7090000";"20000";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Mulchand";"IND";"0";"Illiterate";"56";"14675000";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Natthu Singh Chaudhary";"IND";"0";"Post Graduate";"66";"42102000";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ramashray Prasad";"Loktantrik Manavatavadi Party";"0";"Post Graduate";"65";"20572640";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Ravi Dutt";"IND";"0";"12th Pass";"47";"25412605";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Rotash Singh Chauha";"National Youth Party";"0";"8th Pass";"41";"1782000";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sanjeev Kuma";"Swatantra Jantaraj Party";"0";"Graduate Professional";"44";"998773";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sudhan Kuma";"BSP";"0";"Graduate";"50";"333037721";"0";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Surender Prakash";"INC";" 4";"8th Pass";"70";"71227311";"100000";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Taj Mohd. (taj Chaudhary)";"IND";"0";"12th Pass";"43";"11373045";"900000";"No";"MURADNAGAR";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sunil Kumar Sharma";"BJP";" 2";"Post Graduate";"54";"10401609";"1625431";"Yes";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Amarpal";"INC";"0";"12th Pass";"49";"242448764";"127000";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Anshu Mani Dhawa";"Sarvjan Samta Party";"0";"Graduate";"42";"3364610";"600000";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Jagdamba Prasad";"CPI(M)";" 1";"10th Pass";"50";"2473000";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Jalaludd";"BSP";" 2";"Literate";"61";"39377446";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Navneet";"Apni Zindgi Apna Dal";"0";"Post Graduate";"31";"332650";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Prem Chand";"Swatantra Jantaraj Party";"0";"10th Pass";"26";"370200";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Rajeev Sharma";"IND";"0";"Graduate";"45";"19449367";"8001003";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Rakesh";"IND";"0";"Graduate";"40";"225161";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sudhir Bhardwaj";"IND";" 3";"Illiterate";"52";"17812000";"5000000";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Vikram Singh";"SHS";"0";"12th Pass";"39";"4506000";"0";"No";"SAHIBABAD";"UTTAR PRADESH";"GHAZIABAD";"2017";"Uttar Pradesh";"No Comment"
"Sangeeta";"BJP";"0";"Doctorate";"37";"5471103";"0";"Yes";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Angad";"Mahakranti Dal";"0";"Post Graduate";"29";"947000";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ashok Kuma";"IND";"0";"12th Pass";"55";"966000";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Awadhesh";"Janta Raj Party";"0";"12th Pass";"47";"918000";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Chanda";"Bahujan Mukti Party";"0";"12th Pass";"26";"20500";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Jyotsana Singh";"Nirbal Indian Shoshit Hamara Aam Dal";" 2";"Graduate Professional";"37";"5410000";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rajesh Kushwaha";"SP";" 1";"Graduate Professional";"39";"23663418";"1882514";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rudra Datt Tiwa";"CPI";"0";"Graduate";"52";"687414";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Santosh Kuma";"BSP";" 4";"Post Graduate";"41";"19463806";"1653541";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Satyadev Yadav";"Lok Dal";"0";"Post Graduate";"48";"102990000";"50000";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Yogendra";"CPI(ML)(L)";"0";"Graduate";"32";"5134";"0";"No";"GHAZIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Triveni Ram";"Suheldev Bhartiya Samaj Party";"0";"8th Pass";"45";"9193874";"0";"Yes";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Gareeb";"SP";" 1";"Post Graduate";"54";"3946803";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Keshnath Prasad";"NCP";"0";"Graduate";"47";"76000";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Kunw";"Samajwadi Janata Party (ChandraShekhar)";"0";"Literate";"56";"1711500";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Lal Bahadu";"CPI(ML)(L)";"0";"12th Pass";"47";"3300";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ramjeet";"Mahakranti Dal";"0";"Graduate";"52";"2521500";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ramlal";"CPI";"0";"Graduate";"62";"829500";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Sanjiv Kuma";"BSP";"0";"Graduate";"32";"8795105";"0";"No";"JAKHANIAN (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Virendra Kumar Yadav";"SP";"0";"Doctorate";"35";"71869905";"6264343";"Yes";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ajeet Pratap Kushwaha";"Jan Adhikar Manch";"0";"Graduate Professional";"44";"9307539";"915618";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Manish Chand";"BSP";"0";"Graduate Professional";"44";"18298476";"0";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Manoj";"CPI";"0";"Post Graduate";"41";"1199252";"0";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Neelabh Singh";"RLD";"0";"Graduate Professional";"34";"2186000";"0";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rajendra";"IND";"0";"Post Graduate";"62";"5581000";"0";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ramnaresh Kushwaha";"BJP";"0";"Post Graduate";"68";"9653441";"0";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Satyadeo Yadav";"Lok Dal";"0";"Post Graduate";"48";"3430000";"50000";"No";"JANGIPUR";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Alka Rai";"BJP";"0";"12th Pass";"57";"51411096";"661808";"Yes";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Dilip Kuma";"Bahujan Mukti Party";"0";"Graduate";"25";"20500";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Jaigobind";"IND";"0";"12th Pass";"61";"6857334";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Janak Kuma";"INC";"0";"Post Graduate";"45";"773263";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Parmanand";"Jan Adhikar Party";"0";"Post Graduate";"42";"1206474";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Sag";"CPI(ML)(L)";"0";"Post Graduate";"62";"65000";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Sibgatulla Ansa";"BSP";"0";"Graduate";"64";"46388220";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Srikrishna";"IND";"0";"12th Pass";"52";"10006500";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Surendra";"CPI";"0";"12th Pass";"51";"999000";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Svat";"Samajwadi Janata Party (ChandraShekhar)";"0";"Post Graduate";"32";"15000";"0";"No";"MOHAMMADABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Subhash Passi";"SP";"0";"10th Pass";"53";"408225865";"71500000";"Yes";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Kamta Prasad";"Bahujan Mukti Party";"0";"Post Graduate";"66";"11892000";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Mahendra";"Samajwadi Janata Party (ChandraShekhar)";"0";"12th Pass";"83";"20000";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rajiv Kira";"BSP";"0";"Post Graduate";"33";"11033000";"680000";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ramashrya Sonka";"Jan Adhikar Party";"0";"10th Pass";"45";"488600";"42000";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rohit Kuma";"Janta Raj Party";"0";"10th Pass";"24";"25000";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Sanjay";"Mahakranti Dal";"0";"12th Pass";"36";"6167000";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Santosh";"Nirbal Indian Shoshit Hamara Aam Dal";"0";"12th Pass";"33";"552000";"150000";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Santosh Kumar Ram";"Rashtravadi Pratap Sena";"0";"Post Graduate";"33";"138000";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Vidyasagar Sonka";"BJP";"0";"Graduate Professional";"55";"39493483";"0";"No";"SAIDPUR (SC)";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Om Prakash Rajbhar";"Suheldev Bhartiya Samaj Party";" 1";"Graduate";"50";"16845133";"250000";"Yes";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Anand Bihari Ra";"IND";"0";"12th Pass";"43";"663100";"23640";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Divakar Tiwa";"Poorvanchal Peoples Party";"0";"Post Graduate";"45";"1332000";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Jai Ram Panday";"AIFB";"0";"Graduate";"46";"544100";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Kalichara";"BSP";"0";"10th Pass";"64";"5460217";"1000000";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Kanhaiya";"Nirbal Indian Shoshit Hamara Aam Dal";"0";"10th Pass";"65";"3375000";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Mahendra";"SP";" 1";"Graduate";"41";"1029627";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Prakash Singh Yadav";"Janta Raj Party";"0";"Post Graduate";"38";"128600";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Rajesh Kumar Chauha";"Naitik Party";"0";"12th Pass";"27";"3645000";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ram Auta";"IND";"0";"Literate";"58";"145070";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ram Sara";"IND";"0";"10th Pass";"49";"1832500";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ramesh";"IND";"0";"Literate";"37";"500000";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Shameem";"CPI";"0";"8th Pass";"57";"2731497";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Subhash";"RLD";"0";"Post Graduate";"43";"530000";"0";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Vijay Alias Rana Vijay Rajbha";"IND";"0";"Graduate";"43";"1001000";"28000";"No";"ZAHOORABAD";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Sunita";"BJP";"0";"Graduate";"51";"153833889";"25867770";"Yes";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Atul Kuma";"BSP";" 13";"Graduate";"40";"33266670";"2776935";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Bharat";"Janta Raj Party";"0";"12th Pass";"47";"36500";"0";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Harinarayan Singh Yadav";"Rashtriya Parivartan Dal";"0";"12th Pass";"44";"1022915";"0";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Kartar Singh Yadav";"IND";" 5";"10th Pass";"26";"8336354";"16871020";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Om Prakash";"SP";" 4";"Post Graduate";"57";"30312320";"607054";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Ram Pya";"CPI(ML)(L)";" 2";"Post Graduate";"40";"1226435";"0";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
"Renu";"Mahakranti Dal";"0";"5th Pass";"29";"43500";"0";"No";"ZAMANIA";"UTTAR PRADESH";"GHAZIPUR";"2017";"Uttar Pradesh";"No Comment"
